pno1,pno2,rank1,rank2
8407505,8104662,12,10
6328688,7213648,13,8
7870537,8522255,11,5
4003690,8684026,3,12
6653156,4035673,3,9
7755693,5379320,11,5
6455407,7759730,11,7
6455407,7759730,7,12
6455407,7759730,8,13
5101108,4433283,10,1
6066654,8513356,4,8
6066654,8513356,13,10
8470356,8528952,7,8
8681310,7019220,7,1
7835015,4760823,13,13
6441913,5499247,3,4
8755542,8125351,9,13
4004736,4251361,7,7
5121666,7580134,8,5
6989985,8485079,10,8
8656963,6942611,8,5
4553984,4904520,12,9
6314515,8706705,1,6
6175721,7523397,2,5
7039413,8495439,7,12
4903941,4863202,2,1
4903941,4863202,9,7
4903941,4863202,12,11
7946022,6914353,7,9
8662885,7341188,11,3
7386483,7289623,1,1
7386483,7289623,3,5
7386483,7289623,9,12
6669763,6884147,7,9
7106105,4851364,3,5
7106105,4851364,7,6
7106105,4851364,5,10
4959940,4335488,7,9
5220168,6151356,6,8
7717717,7197494,6,11
6935033,7351216,4,10
6410066,6520097,10,3
6410066,6520097,4,12
8023360,4378580,8,4
8023360,4378580,7,5
8023360,4378580,9,7
7203494,8140025,1,10
7203494,8140025,7,11
6261462,5391392,1,3
6261462,5391392,5,8
5458881,7485719,2,3
4693143,6633367,6,3
4693143,6633367,8,10
8022557,7358109,11,3
8022557,7358109,1,8
4233192,8028230,9,10
8701991,6198328,7,7
8701991,6198328,13,10
7499705,7330741,8,8
4933011,6890539,2,2
6880764,5480329,10,11
5456727,5248746,5,8
4445466,7806039,5,9
4445466,7806039,9,12
6647996,6404942,10,5
8691907,8732289,2,11
7072614,8693686,12,13
6441723,5054087,13,6
8395133,8482771,2,12
8573074,6593945,11,3
3992985,4822033,12,12
8024866,7197241,9,5
5577422,5022825,11,13
4201852,4723677,13,6
6533926,7039889,5,9
6210463,4013811,7,1
7723193,6891422,9,1
7723193,6891422,4,7
6344185,5292411,9,8
6537297,5255032,11,3
8674141,8093057,9,12
4791581,4523277,2,12
4159929,4017370,4,12
8622069,6345482,4,2
8622069,6345482,6,12
7703475,3987684,10,6
6316931,8718880,1,4
6316931,8718880,7,9
7946441,5655264,9,13
5429585,7909072,12,9
5182284,6193191,1,2
4013744,8501298,9,4
4013744,8501298,11,8
8458958,6574886,3,3
6479277,8074010,6,4
6553606,6536906,5,13
7215366,6347145,8,11
6098442,6191992,9,5
8282100,7395736,10,3
5365110,8688047,13,6
7337539,4561956,5,10
5220154,4616886,8,4
5079772,7438111,9,2
7305870,5564884,2,9
7032817,6542221,11,13
7620788,5142807,7,8
8535936,7377235,13,9
7346079,8602292,8,7
8328249,7584950,11,6
6218936,6208667,13,8
7872533,5146903,1,3
6201656,7486629,12,13
4836853,6193135,5,8
4834445,5199439,1,10
5146327,4804929,2,6
7581430,6184781,9,10
7898521,6128444,5,8
7898521,6128444,13,13
7722009,4039056,5,5
7722009,4039056,11,12
6321679,5329720,2,7
6999482,4013179,9,9
5577278,7272985,3,12
8273822,5322630,8,4
4927662,5423094,10,5
4120923,5179891,13,9
3972918,6509379,11,3
6276188,8449358,7,5
7821354,7627200,8,6
6507212,6892167,12,4
7044451,7191361,12,7
7806532,7273755,11,10
4751628,8661171,7,6
4180145,5641176,7,10
4447316,5149251,9,3
4174544,6478143,11,7
8430052,4687187,4,10
4273101,6469611,8,7
7578085,6622738,2,8
5263639,5280888,2,10
5529760,4619335,9,5
7477272,8051051,9,2
7839447,6966695,1,12
5527012,4309857,13,11
6618373,7098563,11,10
5501142,7222781,11,13
5173578,3988812,2,1
6224703,5402687,13,10
5440582,7792206,6,8
5440582,7792206,7,12
4073165,8746757,11,6
5168381,8016468,4,10
4840916,6360801,11,10
8548053,7451658,8,9
8548053,7451658,9,10
6975077,5356693,8,13
5118044,5485907,9,11
3948830,5646292,8,2
6118239,8570031,5,4
8643682,6491600,10,4
4843761,7903055,10,8
5622136,6898078,11,9
4217781,8026167,1,11
4747982,4021178,5,1
6118995,7585354,6,4
8670222,5182253,5,10
5128913,6596185,11,2
6503103,5376876,1,4
8468468,7913110,13,2
8468468,7913110,2,12
4762006,7888651,3,6
8178422,6308283,8,11
7919653,5382313,3,4
4571367,4893097,12,1
5058416,7175503,11,9
7202675,8750952,3,7
5106422,5378271,8,7
8139065,6577894,1,6
8139065,6577894,7,7
6316372,6245416,2,4
6316372,6245416,6,8
4541724,4214861,1,3
4541724,4214861,12,11
6887712,4450294,13,2
4723324,6611493,6,11
8220150,6216710,11,8
6171375,8666406,12,6
7339163,6669529,7,13
8083108,4379443,3,12
7373983,7685314,4,4
6838915,7265495,10,7
6838915,7265495,6,9
6838915,7265495,8,11
7172581,7441385,5,6
4845436,4189094,12,13
8635889,8736977,1,3
7293324,7787536,10,7
8665854,7312629,12,10
8059774,5500534,1,6
8059774,5500534,4,10
5296990,8520446,6,10
7029770,6933554,2,13
7307667,4355272,9,5
6245511,5086646,8,8
5643334,4429467,10,6
8542440,5018812,3,1
6966652,8687768,13,8
7380693,4271629,10,9
8742690,4317666,7,7
5284278,6578453,7,11
8153665,7997201,9,5
6894907,4613353,10,12
7224603,4422337,11,11
6641043,8567076,6,13
7007775,4210116,4,6
8556290,4537576,11,8
7156378,6214204,4,12
6210185,3934384,3,1
8567979,4009568,10,7
4621956,4961251,11,3
4846732,6064304,4,4
4979419,6234494,3,2
5295235,7647681,2,7
7231812,7911757,9,7
7382671,5108274,10,5
8705248,7928247,2,4
7551281,4049129,11,9
6856702,5112835,10,4
7502710,7316506,2,2
6495812,8523414,6,2
5491507,6122368,11,4
6296458,8352095,13,2
3961864,4201280,12,9
7793087,5116002,11,12
6431672,7443234,6,4
6431672,7443234,5,10
7398281,6985941,13,5
6617926,8412001,7,6
7679027,8599473,8,8
8364354,7980774,7,10
7246699,4885847,8,2
8168896,8000899,7,11
6571009,8566810,4,5
6571009,8566810,8,6
6182626,6618421,5,1
8384997,4264161,8,13
6228163,6654559,4,4
5297891,7070586,11,10
8290183,5160344,10,13
6508179,4184055,3,3
6429333,4212905,5,7
6471229,7211541,12,6
4007471,8087868,7,7
8439088,7207321,5,3
6621575,7420582,4,2
6621575,7420582,6,6
7408593,8742910,6,9
7958935,8306999,4,4
4902295,6433036,13,12
6966842,4236691,3,1
6572741,4189824,13,7
5345823,7347729,3,2
7709779,5589778,4,4
4749210,8508207,2,8
4724755,7396555,1,1
4724755,7396555,9,8
7127932,4249625,13,7
7308671,4866541,11,8
4171697,7599301,9,10
5573034,5154323,10,3
6391270,8663883,11,8
7718625,4146520,11,5
7780101,7677270,3,13
7341655,4669479,2,5
7984205,4015498,7,6
6329630,7652763,6,4
4354363,7939173,7,6
8233670,8577557,12,4
4444048,5331929,13,8
6228517,7050068,6,13
5405208,6145593,11,13
6580604,6985279,9,2
5025724,6416167,11,11
6069658,8030750,4,10
7117884,7173260,3,13
8249471,8544351,1,4
8249471,8544351,9,9
5032356,8383732,9,6
8110467,6572566,9,5
5060781,5324412,3,9
6313035,4610514,6,11
6307333,4627989,3,6
6307333,4627989,6,13
6545105,4007922,5,12
6098669,6134767,13,12
5260515,5307393,12,3
4543255,4797314,13,11
7296070,4672532,6,8
8513676,8739903,12,12
7120124,8563122,3,12
4918475,8653697,6,11
6431693,3944457,3,6
6133799,7831167,7,8
7312324,5643640,9,8
7757942,6400953,8,1
7757942,6400953,9,13
6557788,5566912,2,1
7273384,7954055,3,5
7334406,7301248,11,11
6294839,5644222,9,8
8738669,4170666,4,8
8101758,4674861,7,9
7275159,4755985,13,4
7275159,4755985,8,7
8127112,6558906,7,7
5481363,7642541,9,12
7505916,5329596,4,11
8022475,7895681,1,4
7881778,4698506,2,4
4376666,6131528,4,3
7340413,7054693,11,2
5231265,7620027,12,11
6130504,6565719,12,4
4494476,7294679,10,3
6562945,4359398,13,9
8477427,5366290,7,4
4451687,8140630,4,9
8036463,7355181,8,6
8502734,6353899,12,8
4115717,7720507,9,3
8349572,7037304,6,8
7497833,7564447,10,4
6593815,4256911,10,9
6593815,4256911,11,13
7108631,8699845,8,3
7022059,7621518,12,2
7283621,8204225,11,8
8375817,5365075,10,8
7317604,7417621,1,1
7317604,7417621,7,13
4664375,6978727,7,9
4664375,6978727,10,11
8173232,3974708,10,7
8473514,6870501,11,13
5391630,6881769,3,8
5391630,6881769,10,9
6840373,5137183,12,4
6649546,7915694,5,3
5297794,4816622,9,2
7308440,7639303,8,8
7211510,8063692,5,3
5600252,6243613,10,11
4913470,4111062,4,2
7739767,8533443,8,3
7570607,7003033,1,3
8583222,5455516,11,2
4225386,6553586,2,2
5274123,6653418,3,11
5206705,6951671,8,2
6394665,7578425,8,6
4251769,4423758,12,8
8726194,6642748,3,9
3997397,8697359,9,7
6240658,4027479,12,3
7590958,5021840,3,10
4028027,4852859,5,11
5050631,5088341,9,11
4537208,7862927,5,12
6620319,7025867,4,3
6467530,7411259,13,5
5523716,4522214,3,7
5025048,6649681,13,8
4033572,4084357,11,13
4377650,6520179,11,4
4426830,8744701,12,7
4989375,8393886,8,8
8051739,6502545,2,11
8067380,4874747,12,3
7988530,7171287,7,6
4126171,8672683,10,5
5388956,7404494,6,4
4361682,7973078,8,9
5271963,6599791,9,11
6457657,4226387,6,1
4427516,7454368,5,9
5350308,7687144,13,11
8633332,8738386,6,8
5382483,7119865,12,8
5382483,7119865,4,9
5135696,4746669,13,7
6317247,7362192,11,12
4875773,4788236,9,6
8630027,5432559,5,2
6205498,4250788,13,9
7545523,4691013,4,4
7933662,7990335,8,6
7328197,4024994,4,5
7451860,5086850,8,8
6163028,4028753,3,11
7778843,7780020,13,11
7432640,8588071,7,5
6356191,7597269,5,9
8017180,4619671,11,10
8064138,6513337,8,10
7688949,5025675,3,2
4389053,5281386,5,2
6446376,7679238,8,6
6561430,8732406,6,1
6561430,8732406,4,5
6977629,5293106,10,1
5327677,4802630,4,12
5018407,7188556,3,3
4928240,6484723,8,3
4487863,8471054,8,9
8186752,4067298,12,9
6336754,6527366,5,13
3967772,8090315,1,5
4152607,7656149,1,8
7964429,7241125,8,11
4144096,4403316,6,12
7434139,5570088,1,10
4332986,8620242,2,12
8274836,7179384,8,8
8047818,7918336,5,1
8451251,7688931,8,9
7542265,7719002,4,6
5593303,8679677,8,9
6202566,5102205,7,5
6202566,5102205,4,6
7645253,4193364,8,7
8145829,8491666,7,6
7644395,5001110,7,4
4458033,5523518,6,2
7161765,7210571,13,7
8433645,8459916,13,11
7864326,7245341,6,4
7623400,6875241,6,10
4880780,6488057,10,13
4313800,4113843,5,4
4884083,7440131,4,5
8564496,8325147,5,12
4348425,8603232,8,12
7176834,4957457,5,10
5524487,6434852,10,5
8056973,8207859,10,6
4956331,8262007,10,8
8629427,7105820,12,8
7955643,3967024,5,1
4301681,5650772,9,4
4301681,5650772,6,7
8248569,7325556,6,8
4247089,6263016,1,12
8050304,5304460,9,7
6413080,7726620,12,7
3976319,4563248,6,7
6456473,8736335,2,5
5304315,4632650,7,7
6960147,7031818,8,5
5277802,7999905,8,2
7286898,4402329,12,6
6671759,8266551,7,7
5058132,8280178,12,10
7539988,5608362,7,10
4694341,7048364,10,11
5129950,8351401,10,11
7596322,7127921,3,2
4428478,6843478,5,5
4428478,6843478,11,9
3976457,6417442,3,6
6164818,7787335,12,12
7895367,6859219,11,3
8383480,7628932,8,10
6129776,6252695,12,6
6921392,4893725,5,5
5302286,4229962,13,10
7006748,4362345,6,6
7265496,7216425,3,6
5253816,7762117,9,2
7059604,7300595,11,6
4781257,7594354,8,7
7374600,7049567,11,3
6841875,7096943,8,9
7217931,7030362,1,13
4462953,8395225,6,3
4034542,8417866,7,12
4848632,7342862,5,4
4848632,7342862,10,12
7435516,4985468,8,2
6132422,8702741,10,8
6896803,7291124,3,4
6211347,4386976,3,5
6423475,6486039,1,4
7766606,4025610,1,6
7761489,8140637,1,2
8534442,7318693,12,2
6960918,4268296,3,12
7417376,6568717,5,13
8046073,8647916,12,2
6582349,4180086,10,5
5655060,4300670,6,8
8528968,6526074,5,1
8089467,3984688,2,5
4113174,7716219,12,7
7875308,7854529,2,4
7552263,7302842,12,5
7952651,7922919,10,8
5114068,6650501,6,10
5355848,8387373,7,2
5355848,8387373,1,4
4703665,7802878,10,4
4955061,4757464,6,4
4430126,6175183,5,3
7434628,7389650,10,13
8421963,5136560,7,13
6144904,5382900,4,3
6144904,5382900,5,11
7653035,8138903,10,9
8661886,8702564,6,10
8144826,7154897,4,11
4226706,4326843,4,7
4821319,8422030,10,4
5583846,7658636,8,7
5583846,7658636,9,9
4707698,8065296,9,10
8702669,8582049,13,8
4933449,4914249,8,8
8695275,8097779,9,3
8695275,8097779,6,8
7606522,8137044,7,13
7011902,5035105,5,1
5132002,8419423,5,9
4441417,7273180,4,2
5164882,4282483,10,7
7195528,7968243,1,6
5559846,4694503,9,4
3974014,6230824,9,9
4610697,7634164,12,5
8748224,4442024,1,5
8748224,4442024,11,11
4870387,6292314,9,2
4129280,7946434,4,9
7283812,7295945,3,3
7283812,7295945,2,6
7283812,7295945,9,9
4012733,5002382,2,6
5111126,6967056,7,13
4248880,8455604,11,12
3970904,4773632,9,9
4772916,7690825,12,9
7249215,8497539,3,8
4530936,5539389,11,10
8473719,4319256,10,10
8747366,7179849,8,8
8688301,7474971,9,10
6458818,6193990,5,6
8233729,4172919,4,7
8342247,5143189,4,12
8354888,6196067,12,1
4049343,6669450,10,6
4431322,7100368,6,8
5236646,4331575,6,11
6193528,6860669,4,7
7216734,6283199,11,6
6412058,6606242,10,6
6412058,6606242,12,8
5062333,6328027,4,4
4254486,8384931,8,3
5174570,8664085,12,8
6616372,4331336,13,8
4283393,4923842,12,10
7551206,4296795,7,12
6973779,8281302,2,1
4945532,6118820,12,7
4534428,5334620,12,8
4151965,7287869,7,7
8158473,7872472,6,12
4842573,6169636,4,12
7713850,7436239,6,12
7466129,8665657,12,10
4328597,7309158,4,6
4185713,4538942,3,5
4568948,7625078,4,11
4568948,7625078,6,13
5186491,7845274,13,13
4606419,6527146,1,13
8678370,7715506,4,12
4236141,6670635,10,8
8194237,7522503,5,12
4066814,4212526,12,4
4561249,5201617,4,8
4561249,5201617,5,11
5266453,4663461,4,4
5266453,4663461,10,7
4563718,5643044,2,6
6299858,7531309,12,7
6299858,7531309,9,13
5492925,5389614,11,7
5492925,5389614,13,9
5492925,5389614,8,12
5122794,8484644,11,10
4461558,6317697,7,11
7678460,7254904,13,12
8621252,8359175,4,5
7649741,6150621,5,10
7649741,6150621,6,13
5060017,8284325,13,6
8242358,4259428,7,13
4918829,7940838,9,8
7619704,7946308,5,6
5025318,8023322,13,10
6289617,6542953,2,6
7549359,7794120,7,2
5556520,7901836,8,11
6259820,6192314,11,2
8095326,6236947,5,5
7045349,8700285,3,5
7045349,8700285,7,8
7102146,7187451,4,2
4715715,7898481,9,11
7353050,5415462,11,7
4309619,8612480,13,9
6947827,7199538,10,5
7903456,8420791,12,7
5225709,7061494,9,7
8655914,6473399,4,4
4129409,4128465,6,3
5103535,3974749,2,8
7841162,8551190,6,4
7091753,8660354,7,6
6175557,8601077,8,7
7498961,5311546,6,5
7594634,5345624,9,5
7594634,5345624,12,6
7594634,5345624,1,7
7594634,5345624,5,10
8124864,5000118,2,9
6098581,8093888,11,1
6900533,8699502,7,11
7437586,6093986,5,5
4873955,8720747,5,8
7366493,7478024,1,2
7366493,7478024,5,6
7366493,7478024,13,8
6528118,6066173,4,3
4958787,5483383,4,2
5565870,7116127,4,1
5565870,7116127,2,4
5165396,4370950,9,9
8665511,6829159,5,6
7919025,7233207,8,6
7377795,6238034,5,6
5244071,7421865,3,4
8552742,6893743,11,10
6547371,8187128,11,9
7270212,4377366,11,1
7270212,4377366,6,7
6898818,7309368,2,2
7037277,6251093,1,10
5591274,8618113,7,8
7494835,7431898,4,6
7494835,7431898,6,7
7494835,7431898,5,11
8096743,8415429,7,13
6960887,6481163,8,8
6960887,6481163,12,11
6982489,4700050,10,5
7666703,3932185,5,12
7008500,4892292,7,3
4562343,4893073,6,7
7149676,7275275,12,11
4282964,5263522,11,5
4282964,5263522,10,10
7982848,7015054,6,2
7982848,7015054,11,3
7982848,7015054,9,9
8492884,7325761,11,13
7509891,7411783,4,12
5649891,5146009,10,10
4078314,4926532,2,3
8471287,7384179,10,3
8471287,7384179,13,10
8723143,6455874,5,13
4959574,4306166,3,4
5499089,5264617,5,12
8597043,5052628,4,6
6940567,6667088,13,13
3978569,6904254,2,2
4907495,7861896,13,3
4907495,7861896,7,7
6115035,8219621,9,7
7196964,6571946,8,11
6566925,7031478,7,4
6566925,7031478,3,11
7067968,8650829,9,6
4027455,4222504,11,10
4110024,4225819,13,5
8187499,6968613,6,9
8083008,4975192,12,6
6191527,4414459,7,2
6354203,6289953,13,5
4488248,6547012,10,5
4208557,6787656,10,11
8443863,4008340,2,7
3952532,5232421,2,5
8553412,4753127,12,4
8553412,4753127,5,8
4985321,5044003,5,1
7891923,7220629,11,5
7891923,7220629,13,7
7269372,4976932,10,13
8607615,6893483,5,5
5499796,7431713,13,3
7590683,8288534,3,11
7658522,7794397,4,5
7658522,7794397,2,11
8127600,4567418,7,12
4853657,8668565,9,8
5138193,7199492,10,2
5451839,8460278,11,7
4207598,4003077,8,4
5526022,6597131,10,4
5569871,5570694,12,5
7885111,8046630,5,5
7704333,7577570,8,13
5272587,5039845,11,7
6644691,5190389,9,6
5347962,7800696,4,9
8164485,6293645,8,8
6141163,7639399,13,6
6141163,7639399,10,8
4809108,4034927,2,2
6235002,4159304,7,6
6913564,5413011,10,5
6913564,5413011,1,8
6913564,5413011,9,12
8595903,4242390,2,4
8008933,7987048,7,7
8008933,7987048,3,8
6350408,7570145,8,2
7950731,8020219,8,6
7762562,4989744,6,3
7588696,7587335,11,8
5375205,4489414,12,6
7876269,4442376,12,9
6867121,8382145,9,5
6401732,6505419,12,2
7142060,7408336,4,9
7652311,6370962,11,6
7751332,7228519,8,8
6275667,7639299,1,2
6275667,7639299,12,11
6552477,5083658,13,7
5477930,4845806,13,6
6536852,8714826,6,13
7611928,5164334,1,2
7611928,5164334,4,6
7611928,5164334,5,13
6607199,7780369,7,7
7721836,7195282,2,5
7721836,7195282,10,9
4533468,6860580,1,10
4273543,8064117,13,9
6662187,7899750,1,6
7602233,6345215,8,9
6409046,7684853,12,12
7969290,6327878,7,12
7929969,7472305,10,2
8683837,7381982,8,3
4895017,5120508,11,12
4545158,4450318,9,3
8254188,4242602,12,5
8254188,4242602,13,12
7119889,5117150,5,3
7323335,7175944,3,1
5016911,5394937,5,5
4125984,5048874,7,8
4486003,8432284,6,9
4538394,4825990,8,8
4538394,4825990,13,12
3935559,6076165,4,4
7255314,7918614,3,10
7255314,7918614,6,11
7428522,4187391,3,12
4106349,8015881,6,1
8238683,4462677,2,1
8238683,4462677,11,8
5283407,7285743,12,7
6456513,7010919,9,3
7983997,7600682,2,13
5480598,7246831,5,3
6499175,4683254,9,13
6257773,7687174,1,5
4905253,8511635,5,5
6550128,7954961,5,9
7964013,8668814,7,4
6351509,6977358,8,12
5378598,7237360,11,10
4923522,6851779,11,3
4306623,6328372,11,4
4306623,6328372,13,9
8303200,6473970,1,1
7327961,4412506,12,9
5101728,5359149,5,3
7107135,6398684,5,6
3942815,4912125,5,5
6396030,8745137,11,6
6396030,8745137,2,12
8387520,6922793,13,11
7417740,8204291,5,2
3981268,6559154,6,5
4781630,7458210,4,11
4391810,6509736,1,9
4992673,8270277,4,2
4992673,8270277,1,7
8519224,7954157,12,9
7663412,6127836,1,1
7663412,6127836,7,3
7663412,6127836,6,9
6903747,8117778,9,3
6645885,7407295,11,1
7280726,8649563,7,5
7669719,7943475,11,7
7694705,4551063,2,13
7247592,7037509,13,4
4527977,4081024,13,8
4706867,4009805,5,11
5038398,6588027,11,10
6362751,8272057,2,7
6253192,6228038,9,2
6253192,6228038,8,5
6909015,3966850,4,6
8586797,6287599,7,12
6461921,4859618,10,4
6461921,4859618,7,11
8269235,7243596,5,3
8285774,5631855,7,9
8233234,4760775,12,6
5049343,5334632,6,12
5383175,7599469,10,6
6220518,8037889,5,7
6220518,8037889,11,12
4999886,4783610,8,3
5093860,7973544,4,13
7375609,5481180,6,6
4237095,4385612,9,4
4250652,4747508,13,12
4185267,8733603,7,5
4185267,8733603,13,13
6930874,8103416,11,13
5424272,6864193,5,5
4223025,7947843,8,5
4448929,7700015,13,8
7749768,4670517,5,11
7569612,8206515,3,10
8324087,5588477,7,4
8324087,5588477,8,7
4905184,8134995,11,6
4905184,8134995,7,12
6322109,4824368,5,9
7747412,7307529,4,7
5387986,6971571,9,5
7220734,4109004,5,13
7996290,8679791,13,6
7372120,4856415,12,13
7924909,7629822,13,4
7924909,7629822,12,5
5135079,4091295,12,9
7013842,6840163,3,10
8172316,7894008,11,7
7281252,7339107,9,11
7827396,4761683,13,4
4127063,5380981,12,8
5211717,6384788,6,9
8084905,4012899,3,8
7584757,5620416,2,8
7051598,7880711,13,6
7470825,6472551,7,8
7470825,6472551,5,11
8575615,4999653,3,2
4067586,7293817,11,8
7204752,6551075,2,3
7527752,6376542,4,10
6372615,8362851,11,12
6573117,8188380,3,3
7122745,6873059,10,11
7984204,6961897,1,6
5168048,8497292,1,10
7293422,6157688,8,8
4797732,7877024,5,2
4797732,7877024,12,10
5154299,4831771,6,8
8131105,4258160,8,8
7947718,6941229,5,7
7947718,6941229,10,13
8037373,4037675,1,9
7985158,7762589,2,10
4562726,6280343,12,13
6852654,3944083,9,10
6614417,4296354,6,4
7312947,7209379,6,4
8248202,6639245,7,5
7317529,6847448,1,3
7071803,6527870,10,9
8641672,7923971,6,8
5251209,5420331,11,9
5186587,6360747,1,3
5050009,5592262,2,1
5050009,5592262,5,12
8477646,4763064,7,4
7935499,7114184,11,7
7934314,7595526,10,6
8141304,6511250,4,3
5021920,8701926,10,5
6314969,4319709,12,6
6013538,4185962,13,13
8548658,4492113,12,7
8100067,6842532,13,12
8007962,7897910,9,7
7701684,4001686,2,4
7896982,7039825,13,8
4864760,6178494,8,10
4926713,6096981,10,2
8593765,8289473,6,4
7732857,7442909,4,7
4912581,4945045,12,9
4860785,4248460,8,5
8074804,4663814,6,10
4927932,4402977,5,2
4927932,4402977,10,10
4707088,4920845,12,3
4707088,4920845,7,5
6999896,7976096,9,4
6999896,7976096,5,11
8725068,6073150,4,8
6437300,4839784,10,10
4495127,4269218,9,4
4534391,7967454,2,10
4902651,7586711,1,1
4902651,7586711,10,8
8034244,4189295,3,7
8591048,8684505,9,3
4174000,8149958,5,5
4174000,8149958,7,10
5282662,4246883,7,9
6239733,6597503,7,11
6153472,8334965,11,9
6536361,6554749,12,9
7966750,4911116,1,5
8633239,7939674,10,12
7497677,7649595,13,11
7886553,7702828,12,6
6953981,4666261,7,13
7073356,6448113,4,5
7143521,4988977,7,1
8116007,4887568,13,5
4863680,8056732,6,11
5598227,4857867,6,3
5598227,4857867,11,6
4015228,5399161,4,2
6937178,8003010,9,11
6504599,8115226,10,11
4005751,5033030,10,12
8646633,6089108,7,6
6098008,6325505,10,6
7002054,4045791,5,10
6549008,8187895,12,13
7073568,7694920,10,5
7073568,7694920,11,9
8000088,6099321,1,13
7978328,6858347,13,11
7605582,7815018,2,4
6305577,5055485,9,4
8717898,7392136,4,11
8413339,5003445,9,13
6264324,5230747,11,9
7795388,7876783,3,3
7292019,6440075,13,7
4672180,7898692,10,6
6189171,5082395,8,3
6189171,5082395,3,11
6457182,5390873,4,6
6406832,6963136,7,6
8601335,5555771,12,8
8212785,6668270,1,3
7799021,4750592,2,12
4352164,7080190,13,2
7352648,5231761,11,11
6274164,6460918,13,12
8300487,6879853,2,12
5023615,7696777,3,10
8272160,6263797,12,12
6582374,5636659,10,3
4783579,8119308,11,6
7711073,7071749,8,11
5621434,7747627,4,10
4189716,8756699,4,4
7698911,8342904,9,9
7663860,4888519,7,7
7954516,5064006,8,3
8328170,8693935,4,4
8474611,4098266,7,6
6180646,6067748,11,5
8022836,6307909,13,11
3951419,5415135,8,8
4319860,8351381,13,7
5376695,7585587,7,4
5570383,7538473,10,3
7337405,8195710,4,5
5107981,6862141,10,3
4868228,8658205,3,11
4107938,4359654,13,6
4074104,8542095,5,8
7889093,8155596,12,2
7330574,4745375,12,9
7748209,7028358,4,1
4284446,6624361,6,7
8084364,7536912,9,10
8159009,7019548,4,9
7882269,4358845,10,2
8636308,7556235,6,1
8636308,7556235,9,4
8636308,7556235,5,5
8038651,6128963,4,13
4746638,4116620,8,13
7908057,5578987,3,2
7908057,5578987,9,11
4613425,5278125,3,8
8421588,7395364,8,10
6465419,5395659,8,3
6364659,4299584,6,4
6364659,4299584,8,9
4943138,7697496,10,10
6537287,4452375,4,11
6879363,7035178,11,12
8575661,8460265,2,3
8147186,6828359,5,6
6856074,8604396,3,5
4978821,6265835,5,12
7521795,8040890,5,10
7521795,8040890,6,12
5297099,5258867,8,10
7969185,4817038,4,5
8385068,7064174,9,1
4838742,5079177,6,8
8541238,4364611,9,13
7965133,6351230,2,5
5143116,6904512,5,1
4282275,5460591,1,10
4306995,5010494,10,10
4367640,7544589,9,12
7046280,4996541,6,8
4984002,8095042,8,2
7978681,6181679,5,1
7978681,6181679,12,4
7231946,4288986,12,1
8042534,4795269,4,10
7310719,7961744,8,1
4359881,7236692,7,3
5249458,4492318,2,11
4126219,7909153,3,1
8013870,7113115,13,12
4926297,6648594,2,8
7748070,7131558,4,13
4299703,7123486,12,9
8139963,7194556,12,7
4553619,5642772,5,7
5590367,6495607,1,8
8490693,7479142,2,3
6091935,8358535,13,7
8003238,4620132,2,3
6845692,7056220,6,6
8745755,7468066,3,8
5265489,8191342,10,10
7060683,4864368,6,6
7231741,4002820,9,9
7961375,5615032,5,13
7955331,5103896,12,5
7307897,6864568,13,1
7149175,6275132,12,13
4873583,6526342,2,9
6284889,7361820,12,9
6284889,7361820,10,13
4301682,7191088,3,3
8144627,5621860,11,7
8567019,6226210,6,12
5593744,4323823,13,9
5401987,7898317,8,13
8277565,8025092,8,10
8640441,8605764,1,8
4809542,4046692,5,8
8419886,4317411,10,11
7191334,5285234,13,9
6986835,6092980,8,4
4146524,7910673,6,3
4146524,7910673,5,11
8702337,6947439,10,10
8580476,8699902,4,2
7457029,6578494,4,7
8711480,7248236,1,7
5062314,4028016,6,6
4983267,6298494,8,5
7540058,4608476,5,13
3939713,5363957,5,2
7940542,6385556,6,2
8240085,5642413,6,10
4606711,5338905,6,3
3972196,6928868,7,8
4844685,7483748,5,10
7752416,4214304,12,3
7752416,4214304,5,13
5364107,4081745,5,9
8573323,7863984,11,11
7578339,6499823,11,3
7245602,8459571,9,12
8118105,7820022,4,12
6132870,8350121,8,12
6182041,8380555,8,4
6720437,5264445,7,6
7490969,7298652,10,12
4461840,8481620,4,13
4695699,7043059,9,13
8555458,4572365,7,6
4189278,8672312,2,5
8732508,7937258,5,3
6180979,8693776,1,4
5012062,7461972,13,7
7360725,7425099,3,12
8603903,7625515,7,3
4096013,7611196,10,10
5480883,4746676,9,4
7145812,7233070,6,8
6626070,8352880,2,3
7838488,5566276,8,3
8018370,7313205,1,7
6359742,3940212,4,12
8577964,4389723,5,9
4302700,8080816,11,2
4083194,7087153,3,6
5033837,8640556,11,8
6147014,5485491,11,2
6563559,3972968,11,6
7942578,8025494,4,8
4132950,4837944,6,2
5574295,8084338,11,1
7443430,7317388,12,11
8309379,8082113,7,8
4328952,8612215,13,13
8750218,4163280,9,12
6176998,8573610,1,9
7971697,8539115,11,6
7971697,8539115,12,8
8692078,6205709,4,13
4630982,6676676,5,9
5436486,4501977,1,6
5436486,4501977,2,7
6402340,4374452,10,7
8710837,5002885,9,3
4408435,4889221,13,9
8010088,6331212,10,12
4399853,7626817,7,8
4399853,7626817,4,10
5002903,4067846,5,13
5175412,6384386,11,12
8690179,8063544,10,9
5120950,5339839,11,7
