pno1,pno2,rank1,rank2
6938342,6615968,5,3
8430763,3979122,5,2
8430763,3979122,4,4
8430763,3979122,1,5
4332148,4131096,4,10
8529618,6068655,5,3
6523712,5381924,1,5
6523712,5381924,11,10
6523712,5381924,7,11
4888209,4317856,5,7
8313059,6663173,2,1
8313059,6663173,4,4
7687625,6716843,5,2
7687625,6716843,9,6
7193388,6911801,2,1
7193388,6911801,6,8
7193388,6911801,10,12
8324176,7576064,3,1
8324176,7576064,6,2
8324176,7576064,4,5
8324176,7576064,5,6
8324176,7576064,8,7
8324176,7576064,12,8
7198686,5252622,7,10
8302185,6233608,2,7
8302185,6233608,5,10
8302185,6233608,9,12
7569876,6258658,1,1
7569876,6258658,12,5
7569876,6258658,9,9
7569876,6258658,7,10
7569876,6258658,2,11
7569876,6258658,13,12
7999750,5579019,1,5
7999750,5579019,4,7
5268038,5110369,1,1
5268038,5110369,4,4
5268038,5110369,12,6
7762843,6171149,3,1
7762843,6171149,1,5
7762843,6171149,10,13
7664553,6602191,3,10
5527465,5078965,5,2
5527465,5078965,2,7
7367972,5427119,8,12
8031087,5329079,1,1
8031087,5329079,2,3
8031087,5329079,3,5
8031087,5329079,5,12
7497828,6106463,9,7
7497828,6106463,13,12
4864358,4338017,2,2
7812315,7087908,9,1
7812315,7087908,1,3
7812315,7087908,3,5
7812315,7087908,5,11
7654759,6543971,6,8
7954352,6389864,1,1
7954352,6389864,11,2
7954352,6389864,3,5
8607354,6141753,1,3
8607354,6141753,12,4
4852627,4212341,9,5
7693311,7440593,2,1
7693311,7440593,11,2
7693311,7440593,7,3
7693311,7440593,8,5
7693311,7440593,5,8
7279357,6492198,6,9
7279357,6492198,2,10
6211609,5072151,11,1
6211609,5072151,10,3
7992302,6408516,1,13
7992064,6925410,13,1
7992064,6925410,2,4
7992064,6925410,4,5
4521764,4048635,9,10
4521764,4048635,1,12
6558671,6124114,2,9
7999338,7242048,4,1
7999338,7242048,3,2
7999338,7242048,6,3
7999338,7242048,7,4
7999338,7242048,1,5
8016954,5454883,9,1
8016954,5454883,3,2
8016954,5454883,10,3
8016954,5454883,6,10
7221891,6567637,4,4
6487643,6092136,13,2
6487643,6092136,7,9
6563807,6069880,3,5
6875691,5079600,2,9
6875691,5079600,5,11
4267795,3986476,3,3
4705449,4257732,12,6
7109968,5604070,4,3
7109968,5604070,6,9
7338018,4180222,2,8
7338018,4180222,3,11
7156989,4818394,3,1
7156989,4818394,5,5
7299428,5588142,3,1
7087236,5603960,3,1
7087236,5603960,2,4
7087236,5603960,10,5
7087236,5603960,13,13
8518793,6080594,9,6
8518793,6080594,5,12
7079020,6597956,1,3
7079020,6597956,3,8
6447929,3998601,1,1
6447929,3998601,5,2
6447929,3998601,4,4
6447929,3998601,13,5
7940053,6407554,9,3
6448792,5394095,2,1
8712701,7955484,2,2
8712701,7955484,1,6
8048529,6434789,4,1
8048529,6434789,2,9
8048529,6434789,9,10
8100946,6214006,6,7
7695099,6575553,7,8
7121276,5366541,5,1
8143515,6579427,12,1
8663218,4876110,1,4
5593762,4539252,7,8
5285884,4961489,1,3
5285884,4961489,10,6
5285884,4961489,7,11
5248301,4565545,1,1
5248301,4565545,4,3
6466826,5619185,12,4
6466826,5619185,1,8
8376224,6852031,13,1
6545394,4450378,4,1
6545394,4450378,1,2
6545394,4450378,5,3
8430182,6948570,7,3
8430182,6948570,1,6
8430182,6948570,2,9
8514771,7269406,4,3
7303094,4171065,3,4
8006783,7600586,2,2
7752900,6885932,1,1
7752900,6885932,3,7
7752900,6885932,6,12
8121440,6385352,1,1
8121440,6385352,8,7
7294708,6166178,1,1
7294708,6166178,2,6
7294708,6166178,5,13
4825238,4561746,1,1
4825238,4561746,4,3
4825238,4561746,3,10
7983686,6069871,1,12
4405954,4271439,7,2
4405954,4271439,10,3
4405954,4271439,3,4
4405954,4271439,11,5
4405954,4271439,2,13
4782801,4606309,5,4
8407867,5272952,1,8
4676247,4033354,1,3
4402925,4058579,1,1
4402925,4058579,4,2
7681034,7134041,13,1
7681034,7134041,5,4
6634388,5490419,11,10
8352669,7089346,1,5
8352669,7089346,9,7
8352669,7089346,2,8
8352669,7089346,5,11
7046120,6313736,5,11
5364370,5092851,1,2
5364370,5092851,8,7
6656803,4570331,2,1
7554331,5317152,10,3
7140432,4363360,5,3
7140432,4363360,2,8
7241238,6506136,1,4
7241238,6506136,13,12
4386234,3958081,1,1
4386234,3958081,5,5
4386234,3958081,2,12
4885285,4548923,8,1
4885285,4548923,6,2
4885285,4548923,5,4
4885285,4548923,9,5
4885285,4548923,2,13
4828159,4220275,2,2
6521211,5247935,2,2
6521211,5247935,11,8
8125397,5493702,4,1
6663506,4465221,7,2
6663506,4465221,8,3
6557884,4936164,6,4
6557884,4936164,9,11
7729226,7085203,2,1
7729226,7085203,12,4
7729226,7085203,7,5
7194078,5416834,1,7
5447846,4556642,13,5
6098344,4551956,1,4
7366010,6125019,1,1
7366010,6125019,3,3
7366010,6125019,6,6
7366010,6125019,4,9
7366010,6125019,9,10
7366010,6125019,10,11
7366010,6125019,12,12
7323989,7038573,1,1
7323989,7038573,2,2
7323989,7038573,11,3
7323989,7038573,9,8
7323989,7038573,6,11
7323989,7038573,3,13
7824668,6387933,7,7
7824668,6387933,10,9
8323807,6092485,8,5
4599527,4153835,6,2
4599527,4153835,5,6
4599527,4153835,3,7
6880488,5385117,2,1
6880488,5385117,1,2
6880488,5385117,10,10
8503034,4924301,1,1
8503034,4924301,2,10
4881759,4491348,2,1
4881759,4491348,4,5
8440706,6914122,1,2
8440706,6914122,2,5
8440706,6914122,5,6
8440706,6914122,6,9
8742144,4335049,10,9
8742144,4335049,5,12
5596743,4703206,1,2
5596743,4703206,8,3
5596743,4703206,4,4
6647502,4890254,5,1
6647502,4890254,1,6
8235224,4197952,1,1
7157314,4876220,4,5
6165223,4215439,4,1
6165223,4215439,7,3
6165223,4215439,11,4
6165223,4215439,1,6
6165223,4215439,2,7
7380980,4924084,1,1
7380980,4924084,2,2
7380980,4924084,6,13
7752852,5505046,2,1
8719397,6249807,2,3
7587363,6338049,6,12
7091476,5216631,2,4
8173863,6469154,3,1
8173863,6469154,8,6
6516471,6256792,2,2
8257368,7048747,1,4
8257368,7048747,11,12
6533646,5476414,3,6
8057420,6623518,3,2
8057420,6623518,6,6
4158048,3987153,2,3
4158048,3987153,10,6
4158048,3987153,3,12
4158048,3987153,11,13
6874828,4556244,2,4
6317037,4636782,13,6
5447434,4850873,5,4
4288145,3999834,5,3
4288145,3999834,12,5
4288145,3999834,4,10
7764714,6369769,1,7
7549960,4017858,4,10
7549960,4017858,10,11
8173645,6566109,1,1
8173645,6566109,13,13
4283835,3965963,4,2
7636201,7050210,1,1
8679279,4859712,7,1
8679279,4859712,2,6
8377268,6551487,2,1
8377268,6551487,4,2
6947250,5420730,2,1
6947250,5420730,1,3
7112272,6142384,2,4
7040378,5641526,2,1
7040378,5641526,5,2
7040378,5641526,6,7
7040378,5641526,7,9
7180445,4812991,2,2
7180445,4812991,3,4
7180445,4812991,7,5
7180445,4812991,13,6
7180445,4812991,5,12
7178395,6261174,4,6
6382295,4071215,4,3
6382295,4071215,1,4
6382295,4071215,10,7
6382295,4071215,6,9
6063432,3932608,9,2
8190336,7124056,6,1
8190336,7124056,9,2
8738917,6889324,3,2
8738917,6889324,4,3
8738917,6889324,6,8
8738917,6889324,7,9
8738917,6889324,9,11
7714176,4158637,8,1
7714176,4158637,4,4
7714176,4158637,11,8
7714176,4158637,2,9
7722828,4290501,1,2
7722828,4290501,6,10
7100445,5359413,1,6
6361835,5411702,2,1
7615532,6251856,3,1
7615532,6251856,1,2
7615532,6251856,9,4
7615532,6251856,2,5
7615532,6251856,6,8
7730391,6437793,4,2
7730391,6437793,7,7
7126557,6339409,1,1
7126557,6339409,2,2
7126557,6339409,8,5
7126557,6339409,9,6
7126557,6339409,12,11
7670375,5562736,13,2
8339696,6621512,1,1
8339696,6621512,7,2
8339696,6621512,2,4
8339696,6621512,8,8
8339696,6621512,9,11
6422803,5224761,3,1
6325629,4523912,11,3
6325629,4523912,7,6
6325629,4523912,3,7
7888222,7220633,1,1
7888222,7220633,2,2
7888222,7220633,3,3
7888222,7220633,4,4
7888222,7220633,5,5
7888222,7220633,6,6
7888222,7220633,7,7
7888222,7220633,8,8
7888222,7220633,9,9
7888222,7220633,10,10
7888222,7220633,11,11
7888222,7220633,12,12
7888222,7220633,13,13
6918298,5349855,8,9
6918298,5349855,9,10
6918298,5349855,11,11
7617689,4365470,7,2
8271924,6326806,3,3
7156860,5314443,1,1
7156860,5314443,2,5
7156860,5314443,6,10
8058234,6228614,1,1
7600479,6206685,2,1
7600479,6206685,13,11
7065516,6498920,7,9
4983870,4121143,4,1
4983870,4121143,9,9
6597701,5251255,4,2
6597701,5251255,2,3
6597701,5251255,12,13
8641478,5499912,2,1
8641478,5499912,1,2
8641478,5499912,3,3
8641478,5499912,6,5
8641478,5499912,9,9
8641478,5499912,11,12
6890297,6099485,4,1
8059727,4204016,8,6
8261171,7092462,2,6
8261171,7092462,1,8
6260576,5213305,8,1
6260576,5213305,9,2
6260576,5213305,10,4
6260576,5213305,1,5
6260576,5213305,4,10
6260576,5213305,2,11
8702802,5571191,9,4
7342485,6388410,7,7
7342485,6388410,2,11
7342485,6388410,11,12
6246868,4556865,9,4
6246868,4556865,7,8
7964524,4430442,2,5
7964524,4430442,3,8
7387022,7140263,1,1
7387022,7140263,5,4
7387022,7140263,8,9
6481776,6247287,13,9
5282286,4930171,12,2
5282286,4930171,1,3
5282286,4930171,2,13
7107959,6622680,13,3
7107959,6622680,8,6
7107959,6622680,4,10
7931606,7374550,1,9
8675175,5625436,4,1
8675175,5625436,1,8
7752775,4523396,3,1
7752775,4523396,12,6
6521009,5006235,1,3
6521009,5006235,7,6
6521009,5006235,9,7
6521009,5006235,10,8
6521009,5006235,13,9
6521009,5006235,2,12
7219576,6952980,3,1
7219576,6952980,8,4
7935030,6503176,1,1
7935030,6503176,7,11
8297160,6871735,4,4
8187178,6884253,1,12
7883406,4805907,5,1
7883406,4805907,6,4
5295285,4788751,3,1
5295285,4788751,2,2
5295285,4788751,4,4
5295285,4788751,1,5
5295285,4788751,5,7
6178725,5027583,13,6
4870708,4445345,3,7
7604254,7260963,10,7
7604254,7260963,3,8
7030592,5057761,1,1
7030592,5057761,10,4
7030592,5057761,2,10
7252938,6902897,3,2
7252938,6902897,5,6
8392428,7904640,10,1
6467957,4909017,2,2
6467957,4909017,1,3
6467957,4909017,11,5
8128677,5336234,3,4
8128677,5336234,11,5
8128677,5336234,2,6
8128677,5336234,6,9
7693556,6580928,12,1
7693556,6580928,4,4
7693556,6580928,11,7
8684104,5104263,3,1
5152339,4829780,2,1
7450090,4554537,12,3
7450090,4554537,4,8
7450090,4554537,6,9
7450090,4554537,9,10
6166344,4926282,6,2
6166344,4926282,1,4
5318838,4540627,1,4
5318838,4540627,6,11
5318838,4540627,7,13
8510902,4335486,6,5
8510902,4335486,7,6
8510902,4335486,11,8
8067198,6066781,1,1
8067198,6066781,11,5
8067198,6066781,2,13
6537062,5055033,7,3
6537062,5055033,2,9
4239631,4102795,12,2
4333710,4153344,5,2
4333710,4153344,3,4
4333710,4153344,1,5
5646056,5175118,10,4
8558043,7932065,1,1
8041426,7158830,2,1
8041426,7158830,5,3
8041426,7158830,1,4
8041426,7158830,10,9
8041426,7158830,3,10
8041426,7158830,12,11
7723604,4968877,6,3
8023891,6967347,4,2
4920781,4151737,3,1
8423286,6553310,6,7
8670348,7146000,3,1
7442643,6391251,7,2
7442643,6391251,12,9
7392337,5627963,2,2
7392337,5627963,1,7
6134890,4428199,1,1
6134890,4428199,9,2
7930377,6425034,10,8
5302874,4363525,2,2
5302874,4363525,12,3
8657664,8210927,2,1
8657664,8210927,4,2
8657664,8210927,1,8
8498584,6539204,5,2
8498584,6539204,3,5
8498584,6539204,6,13
5327272,5126867,6,13
6250137,4779452,2,5
8267685,5122189,1,3
8267685,5122189,8,4
8267685,5122189,6,9
5166185,5043360,10,2
5166185,5043360,2,3
5166185,5043360,13,4
5166185,5043360,5,5
7552717,6345606,1,1
7552717,6345606,2,2
7552717,6345606,4,5
7552717,6345606,3,7
7552717,6345606,6,9
7599009,6147713,13,4
7599009,6147713,2,8
8117682,6453489,5,8
8117682,6453489,7,13
6923102,4549478,1,1
6923102,4549478,2,2
6923102,4549478,8,9
7233682,6974928,1,7
6934986,5600305,2,3
6934986,5600305,4,11
6884481,5239890,9,7
7722762,4929122,1,5
7722762,4929122,4,10
6489208,5397909,11,8
7117822,6431122,5,1
7117822,6431122,9,4
7117822,6431122,7,5
6539740,5590541,7,4
6539740,5590541,4,7
6539740,5590541,6,11
7224347,4803564,8,2
7224347,4803564,4,3
6384105,4843112,11,5
6982766,6329768,1,1
7339228,6282123,7,4
7339228,6282123,9,5
7339228,6282123,3,8
7399643,6874639,7,13
7988100,6484968,1,3
7988100,6484968,10,11
4376643,4266660,4,1
4376643,4266660,13,4
7721934,5061269,9,5
7798764,6550988,3,1
7997449,5152461,1,2
8636510,5518397,1,2
8636510,5518397,13,3
8636510,5518397,10,6
8636510,5518397,2,10
7913032,6516381,4,2
7913032,6516381,8,4
7913032,6516381,11,8
8229535,5243983,5,8
8434943,7263748,7,1
8434943,7263748,10,3
8434943,7263748,9,4
8434943,7263748,8,6
8434943,7263748,3,8
8434943,7263748,5,12
7105354,6087181,2,6
7105354,6087181,11,12
4178605,4052229,3,2
6988295,5031640,10,3
6988295,5031640,11,5
6988295,5031640,4,8
8201229,6508710,2,1
8277070,7141287,1,1
8277070,7141287,2,5
6494901,4623796,1,1
8622255,7784649,1,1
8622255,7784649,2,2
8622255,7784649,3,3
8622255,7784649,4,4
8622255,7784649,5,5
8622255,7784649,6,6
8622255,7784649,7,7
8622255,7784649,8,8
8622255,7784649,9,9
8622255,7784649,10,10
8622255,7784649,11,11
8622255,7784649,12,12
8622255,7784649,13,13
8333308,4236264,12,5
8661808,4170878,4,10
8338700,8039741,3,1
8338700,8039741,4,2
8686939,7391409,2,2
8686939,7391409,1,3
8686939,7391409,8,9
4862946,4641703,4,1
4862946,4641703,12,2
4862946,4641703,1,5
4862946,4641703,2,6
4862946,4641703,11,8
4862946,4641703,5,10
6076443,5189843,2,9
4889577,4610762,7,3
8028275,6449715,7,3
7773846,6317551,11,9
7773846,6317551,1,10
7773846,6317551,5,12
7614127,6266856,2,2
7614127,6266856,1,3
6100306,5145675,6,11
7708622,5456627,1,1
7708622,5456627,2,2
7708622,5456627,3,3
7708622,5456627,5,5
7618089,6541737,6,1
7618089,6541737,3,5
7618089,6541737,4,6
7618089,6541737,13,11
7813115,5629833,11,5
7813115,5629833,2,8
8522044,5566323,10,5
7751113,6650461,1,2
7751113,6650461,2,12
8099335,5142270,2,1
8262894,6425996,1,1
8262894,6425996,4,3
8219170,6256524,10,6
7208443,6407033,1,1
7208443,6407033,4,7
7208443,6407033,7,13
8287530,4799480,2,1
7061994,5524124,5,8
8720605,6629476,1,1
8047633,5644342,6,7
5177548,4963931,2,1
5177548,4963931,10,13
7424593,6128695,12,1
7424593,6128695,2,2
7424593,6128695,11,9
7424593,6128695,1,11
8324923,6646455,1,1
8324923,6646455,3,2
8324923,6646455,4,3
8277056,6448955,3,2
8272964,5592212,3,3
8272964,5592212,13,13
6603801,5309474,2,2
6603801,5309474,7,9
6603801,5309474,3,12
6603801,5309474,1,13
6282625,5133058,4,3
6282625,5133058,11,7
7091059,6232626,1,1
7091059,6232626,2,2
7091059,6232626,9,3
7091059,6232626,4,4
7091059,6232626,5,5
7091059,6232626,6,6
7091059,6232626,7,7
7091059,6232626,8,8
7091059,6232626,10,9
7091059,6232626,11,10
7091059,6232626,12,11
7091059,6232626,13,13
6533804,5180364,2,1
6533804,5180364,1,8
5645873,5261810,3,5
5645873,5261810,7,6
7499111,6568815,8,3
7499111,6568815,11,6
7421000,6556603,4,3
7421000,6556603,3,4
7421000,6556603,6,6
7421000,6556603,13,7
7710386,4964699,1,1
7710386,4964699,2,3
7710386,4964699,6,7
7966279,5051745,5,5
8336649,4606108,3,3
8336649,4606108,1,5
4757500,4394759,12,1
6533780,6216704,1,1
6533780,6216704,8,2
6533780,6216704,4,3
6533780,6216704,13,4
6533780,6216704,2,8
6533780,6216704,9,9
6533780,6216704,10,10
6533780,6216704,11,11
6533780,6216704,5,12
7075785,6859355,1,8
7075785,6859355,5,13
6423864,5480668,6,10
8439739,6238287,1,2
8439739,6238287,9,7
6993635,6279078,2,5
8485511,5494169,7,4
8485511,5494169,5,5
7065796,5247708,1,5
7065796,5247708,2,6
7065796,5247708,10,10
7783383,5479969,4,1
7783383,5479969,10,7
8194643,7653005,6,1
8194643,7653005,13,6
8194643,7653005,5,12
6332647,5425568,1,4
7131860,5201900,1,2
8219200,4705042,4,4
8219200,4705042,6,8
7337882,5178237,10,1
7337882,5178237,5,3
7337882,5178237,2,5
6603904,6081634,4,2
6603904,6081634,9,5
5542373,4529617,11,2
5542373,4529617,2,3
4945257,4163982,8,4
4945257,4163982,5,11
6961339,6324179,2,1
6961339,6324179,5,6
6961339,6324179,6,8
6961339,6324179,11,13
8702338,5253947,1,2
8702338,5253947,7,8
8285782,6952714,8,1
8285782,6952714,6,4
6220539,4556923,1,1
6220539,4556923,3,9
6838768,5483024,13,2
6838768,5483024,3,3
6467540,4898245,1,1
6596655,4842888,6,8
6434289,6310700,1,2
6434289,6310700,6,4
6838306,6359735,2,1
6838306,6359735,11,7
8653959,5521744,2,1
8653959,5521744,10,6
8033742,6478427,6,2
8033742,6478427,1,5
7451256,6424722,1,1
7451256,6424722,2,2
7451256,6424722,6,3
7451256,6424722,4,4
7451256,6424722,3,5
7451256,6424722,8,6
7451256,6424722,5,7
7451256,6424722,7,8
7451256,6424722,9,9
7451256,6424722,10,10
7451256,6424722,11,12
7451256,6424722,12,13
4095781,3954260,1,1
4095781,3954260,8,2
4095781,3954260,5,11
6618777,5327538,2,3
6618777,5327538,13,11
6867615,5486775,1,7
7017008,6092151,1,1
7017008,6092151,10,6
6532634,5016330,1,8
6670315,5227402,12,9
8409054,5040648,12,7
6418809,5588257,4,3
6418809,5588257,6,4
6418809,5588257,2,5
7448686,4375902,1,1
7448686,4375902,3,7
7448686,4375902,4,8
5269536,4428586,2,1
5269536,4428586,3,3
8357656,5580859,4,3
7546096,4562414,2,1
7546096,4562414,3,2
7546096,4562414,11,3
7546096,4562414,1,5
6863928,4780372,4,8
6890291,4386730,10,3
6267037,4213357,2,1
6267037,4213357,5,2
7484528,5345963,8,3
7484528,5345963,1,4
6926676,4944093,2,1
6926676,4944093,1,8
7124424,5592551,5,9
7074352,4257988,6,7
8028701,6280213,1,7
8028701,6280213,12,10
5079769,4546468,3,12
8154189,7495257,1,1
8154189,7495257,2,3
8154189,7495257,3,4
8154189,7495257,4,5
8154189,7495257,5,12
7277897,5313051,10,7
7584883,6189785,8,3
7340344,6594911,1,1
7472437,3970846,4,2
7472437,3970846,8,11
7678221,5342333,6,3
7678221,5342333,9,10
7678221,5342333,12,13
8257388,3946740,9,1
8257388,3946740,1,2
8257388,3946740,8,9
6403003,5261665,3,6
6403003,5261665,2,11
7746539,6912022,2,11
7746539,6912022,4,13
5597486,4222870,1,7
5597486,4222870,7,13
8597097,6620045,3,1
8597097,6620045,1,3
8597097,6620045,2,4
7364060,6601749,2,1
7203701,6073137,8,3
7203701,6073137,6,6
7203701,6073137,4,8
8733095,4209982,2,6
8733095,4209982,4,13
7252926,5049479,13,3
8084780,7524686,4,1
8084780,7524686,5,3
8084780,7524686,3,4
8084780,7524686,2,5
6080150,5259395,6,5
6080150,5259395,4,7
7615198,4488838,3,1
7615198,4488838,2,9
6497156,4188989,2,2
6497156,4188989,4,5
5033693,4252287,2,3
5033693,4252287,7,7
5033693,4252287,10,8
5033693,4252287,11,9
6918653,5434606,6,3
6918653,5434606,4,7
7851006,4985236,10,12
5043944,4573147,9,2
5043944,4573147,11,3
5043944,4573147,13,4
5043944,4573147,5,7
8016422,4441791,4,10
4641318,4029900,8,2
4641318,4029900,5,13
5317825,5157211,4,1
5317825,5157211,5,5
5317825,5157211,2,6
5317825,5157211,3,7
5317825,5157211,7,12
5317825,5157211,6,13
8103496,6574590,5,5
6473727,5325367,1,2
6473727,5325367,12,3
6473727,5325367,10,6
6473727,5325367,3,8
6158965,5423743,3,1
6158965,5423743,10,4
6158965,5423743,1,6
6158965,5423743,4,11
7999927,6372182,3,5
7999927,6372182,2,7
6503002,5034767,1,1
6503002,5034767,5,2
6503002,5034767,7,13
6977392,4600274,10,3
7058871,4683569,4,3
7058871,4683569,7,9
7045874,6593625,8,3
8221783,6893431,3,1
8221783,6893431,10,6
7086258,4851652,1,9
7086258,4851652,2,12
7751054,6526190,4,2
8358968,8184654,5,1
8358968,8184654,6,4
8358968,8184654,1,6
8358968,8184654,8,11
8260827,6222947,1,1
8260827,6222947,9,2
7818773,5079630,4,9
7818773,5079630,2,13
5050009,4358797,2,2
5050009,4358797,11,4
5050009,4358797,1,7
5050009,4358797,3,8
5050009,4358797,12,12
8385059,7440265,1,3
8385059,7440265,8,4
8385059,7440265,5,9
8062701,7259100,1,1
8062701,7259100,4,2
5338655,5015563,1,1
5338655,5015563,2,2
5338655,5015563,4,4
5338655,5015563,8,7
4691872,4491281,1,1
4691872,4491281,5,2
4691872,4491281,8,7
7933572,7280824,9,5
4441484,4334524,2,1
4441484,4334524,1,4
8356972,4275891,5,1
8356972,4275891,2,4
8356972,4275891,11,8
8600549,5522525,9,1
8600549,5522525,3,3
8600549,5522525,5,6
5304756,5053588,13,3
8166172,6163599,10,9
6314341,6124694,5,8
8370770,7685530,4,1
8370770,7685530,9,4
7328429,6263302,10,6
8289609,6337758,1,6
8289609,6337758,3,12
8361153,5401269,1,4
7725389,5484988,7,12
8670748,7151921,5,1
7840976,4994908,8,6
8551724,5366736,6,5
8551724,5366736,5,8
8551724,5366736,1,11
7004008,4993255,3,1
7352692,6324162,2,1
7352692,6324162,1,5
8062212,6984203,1,1
8062212,6984203,2,3
8062212,6984203,6,4
8062212,6984203,9,5
8062212,6984203,4,10
8413099,6327557,8,2
8413099,6327557,6,8
7461761,4189789,5,13
8167869,7037254,8,4
8167869,7037254,2,9
5594747,4725110,6,4
7115474,6312989,8,1
7115474,6312989,3,11
7115474,6312989,1,12
5254118,4448191,1,1
5254118,4448191,3,4
5254118,4448191,5,9
8259228,5602654,4,3
8259228,5602654,1,6
8259228,5602654,5,7
8259228,5602654,10,13
6343456,5073161,1,2
6343456,5073161,2,7
6179038,5267599,2,2
6179038,5267599,1,12
7210726,4711484,2,2
7210726,4711484,1,8
8267576,7290925,2,1
8267576,7290925,3,2
8267576,7290925,7,5
8267576,7290925,1,13
6660678,5241025,9,1
6660678,5241025,1,8
6471356,3932027,1,1
7335396,6474700,3,4
7335396,6474700,6,11
5104374,4756706,1,4
6259404,5293642,1,1
6259404,5293642,13,4
6259404,5293642,2,6
6259404,5293642,12,8
6259404,5293642,4,9
4719390,4240009,1,2
4719390,4240009,3,10
4952306,3981796,2,1
6255183,5391508,13,1
6255183,5391508,3,4
6255183,5391508,7,10
5344288,5173031,3,1
5344288,5173031,2,3
5344288,5173031,7,4
5344288,5173031,11,7
4862075,4554449,6,3
7625010,4909539,8,2
7625010,4909539,9,6
7625010,4909539,1,9
5380282,4944745,1,1
5380282,4944745,9,2
5380282,4944745,2,4
5380282,4944745,4,5
5380282,4944745,8,7
5380282,4944745,7,8
5380282,4944745,3,11
5380282,4944745,6,12
7633741,6504103,4,1
7459432,4175122,5,7
8289086,7777580,9,1
7168047,6191774,1,1
7189333,6331139,5,1
7189333,6331139,4,2
7189333,6331139,13,7
5267678,4759480,5,1
5267678,4759480,2,6
8186469,7794300,6,3
6254839,5030661,1,1
6254839,5030661,13,3
6254839,5030661,9,7
6254839,5030661,4,9
8623289,6319481,1,2
8623289,6319481,9,6
8623289,6319481,7,7
6910970,4305263,12,2
6910970,4305263,2,3
6910970,4305263,4,10
6910970,4305263,6,11
4984419,4156337,1,2
4984419,4156337,13,12
4984419,4156337,4,13
6416075,3936063,2,6
5141053,4423777,1,2
8192237,7125283,10,4
8192237,7125283,11,6
8192237,7125283,4,9
7661228,7000550,4,9
8649910,5023787,1,4
8649910,5023787,4,9
4770145,4407250,1,3
4770145,4407250,2,9
7266870,6536316,6,1
4796851,4549384,7,1
4796851,4549384,5,2
4796851,4549384,1,4
4796851,4549384,2,7
4796851,4549384,6,12
7147054,5390966,1,1
7147054,5390966,11,6
5073463,4485158,2,4
6445837,4750799,2,1
6445837,4750799,4,2
6445837,4750799,8,9
6445837,4750799,5,11
8264811,7965487,12,6
7495364,4761602,5,13
7425005,4273357,2,4
7425005,4273357,5,5
7425005,4273357,11,6
7425005,4273357,12,10
7682449,7557367,4,3
4630923,4198118,8,6
8006902,6317028,8,5
8047930,4465221,3,2
8047930,4465221,5,3
8047930,4465221,12,5
8047930,4465221,10,7
7499410,6388995,11,11
4824999,4524213,10,4
4558212,3969228,5,7
7488764,6451102,4,1
7488764,6451102,8,9
7488764,6451102,9,13
7875800,7214884,1,1
7875800,7214884,2,2
7875800,7214884,3,3
7875800,7214884,4,4
7875800,7214884,5,5
7875800,7214884,6,6
7875800,7214884,7,7
7875800,7214884,8,8
7875800,7214884,9,9
7875800,7214884,10,10
7875800,7214884,11,11
7875800,7214884,12,12
7875800,7214884,13,13
8223672,7400600,11,3
8223672,7400600,7,6
8223672,7400600,1,11
8299642,7321221,12,1
8299642,7321221,4,2
8299642,7321221,13,10
5092305,4884530,1,1
5092305,4884530,4,6
7536557,6164403,2,2
7536557,6164403,10,3
4461455,4323141,3,1
4461455,4323141,7,8
7365713,6229508,6,1
7365713,6229508,8,4
7365713,6229508,13,7
7607460,4465183,1,2
7607460,4465183,2,4
7607460,4465183,8,13
7682918,5416351,4,4
7682918,5416351,2,10
4925444,4637817,1,6
4925444,4637817,9,9
8369967,6188909,9,3
7761055,6434187,9,3
7761055,6434187,10,11
8657178,6077286,10,13
5456424,4834324,4,1
5456424,4834324,1,5
5456424,4834324,7,7
6505393,4762261,1,1
6505393,4762261,4,9
6432521,5563422,2,3
6432521,5563422,5,5
6432521,5563422,3,6
6432521,5563422,9,7
8414161,6536923,7,1
8414161,6536923,11,5
7412484,6047327,9,5
7412484,6047327,5,8
8606652,6965376,8,1
8292920,4901722,2,2
8292920,4901722,4,9
5084219,4851280,12,2
5084219,4851280,7,3
5084219,4851280,13,10
8077797,5416449,1,1
8077797,5416449,7,2
8077797,5416449,5,4
8390324,7369078,7,7
7822746,6914625,8,2
7822746,6914625,6,3
7822746,6914625,5,7
7822746,6914625,7,12
8115510,7595655,2,1
8115510,7595655,12,2
8115510,7595655,7,6
8115510,7595655,5,7
8115510,7595655,11,8
8115510,7595655,13,10
4708726,3933454,4,1
4708726,3933454,8,2
4708726,3933454,12,4
7584798,5025857,6,1
7920248,4620788,3,1
7920248,4620788,12,2
7920248,4620788,8,6
7920248,4620788,13,10
7400937,6170060,13,1
8425451,7476256,12,1
8425451,7476256,2,2
8425451,7476256,1,3
8425451,7476256,7,7
8425451,7476256,5,11
7873965,5619638,9,10
6941585,5463929,1,2
6941585,5463929,9,5
6941585,5463929,4,9
6941585,5463929,2,12
7403602,6285745,5,1
7403602,6285745,4,2
7178596,6024170,5,4
4817203,4337480,12,3
4817203,4337480,2,12
6895392,5638443,4,1
6895392,5638443,6,2
6895392,5638443,1,11
6895392,5638443,12,12
8128679,6193747,2,1
8128679,6193747,1,2
8128679,6193747,12,11
8412288,7512423,6,2
6525598,5155384,1,1
6525598,5155384,2,2
6525598,5155384,3,5
6525598,5155384,7,13
5567224,5047082,1,3
5567224,5047082,11,5
5567224,5047082,6,6
