pno1,pno2,rank1,rank2
8518987,6281367,12,9
8518987,6281367,13,10
3990984,3932298,5,5
3990984,3932298,1,7
7490603,4984158,12,10
8268684,6960781,3,1
8268684,6960781,7,3
7113172,5128672,2,3
7113172,5128672,6,5
7853206,6967574,12,6
7853206,6967574,8,11
6997277,5181739,5,9
8015018,5621855,5,2
8707684,5144798,1,1
8707684,5144798,2,2
8707684,5144798,8,4
7124911,5143250,2,3
8595567,6845417,1,3
8595567,6845417,2,4
8595567,6845417,8,6
7855229,6838484,8,1
7855229,6838484,12,3
4688204,4541083,8,1
4688204,4541083,4,6
5248074,4955119,12,3
4926946,4214631,1,2
4926946,4214631,5,4
4926946,4214631,9,10
5287535,5079762,1,4
5287535,5079762,10,9
7963952,4007743,4,7
6254005,5036184,2,1
6254005,5036184,1,7
7974030,7248424,8,8
8574396,5032237,6,8
8091753,6877647,8,2
8091753,6877647,2,6
8091753,6877647,10,7
8091753,6877647,7,8
8091753,6877647,3,10
4243235,4131285,3,1
4243235,4131285,1,6
6433574,5225037,13,10
5238054,4690172,1,2
5238054,4690172,2,3
5238054,4690172,3,6
7718057,5597732,12,5
8275830,7822837,9,1
8285354,7192450,1,2
8753196,6375567,2,1
8753196,6375567,9,3
8753196,6375567,5,5
8753196,6375567,12,10
8020353,5084506,12,11
8020353,5084506,2,13
8388037,5631027,3,6
7320364,6953087,2,1
7320364,6953087,11,10
7320364,6953087,8,11
6952181,6101390,9,5
6952181,6101390,1,6
7988247,6488349,1,2
7988247,6488349,7,5
7988247,6488349,10,13
8736652,6975663,6,1
8736652,6975663,8,5
8736652,6975663,2,6
8736652,6975663,5,10
6507850,4926336,7,5
7682424,6479429,12,1
7682424,6479429,1,3
6092025,5596547,4,7
8472066,5581295,11,2
8472066,5581295,3,4
8298291,6059719,6,1
8260392,4703756,1,3
8260392,4703756,5,10
7844454,7013273,6,5
7844454,7013273,3,9
4745145,4324281,2,3
4745145,4324281,7,6
4745145,4324281,6,9
8363317,4660942,4,3
8363317,4660942,1,6
6171107,4880383,7,1
6171107,4880383,1,7
6171107,4880383,12,13
8665525,4422733,9,3
8665525,4422733,10,4
8665525,4422733,3,6
6928826,5400611,4,2
6928826,5400611,8,3
6928826,5400611,13,7
7350445,3953770,3,2
7350445,3953770,4,7
7307675,6144424,2,7
7749063,6174235,2,1
4714709,4182889,13,9
6457258,6126540,3,1
4746559,4615930,1,1
4746559,4615930,3,6
4746559,4615930,9,9
4746559,4615930,2,13
7799077,6328765,10,13
7962857,6452588,8,11
8724653,8611244,1,1
8724653,8611244,6,4
8724653,8611244,8,7
8645748,7353355,3,10
7397119,6333522,13,7
8275352,6236365,5,1
7110879,6334089,3,1
7110879,6334089,1,2
7110879,6334089,2,5
8577951,5424589,7,1
5201058,4712175,3,3
5201058,4712175,1,9
5201058,4712175,13,12
5417821,4305802,12,1
5417821,4305802,4,3
7486768,6459764,1,2
7486768,6459764,2,3
7486768,6459764,5,6
7670141,6159006,7,1
7670141,6159006,5,2
7670141,6159006,3,3
8702624,7238534,2,5
7954769,7121780,7,9
8651566,5318338,9,5
7471183,5398403,2,9
7628680,6074286,9,7
7122553,4411894,1,4
8725024,6954602,7,1
8725024,6954602,3,3
8725024,6954602,5,5
8270240,6163497,6,13
7875003,5273542,10,5
7875003,5273542,3,7
7780764,6179900,8,2
6501231,3989970,3,10
6099891,4778682,2,1
6099891,4778682,1,3
6099891,4778682,10,7
6099891,4778682,11,13
4792527,4331649,13,2
4792527,4331649,1,13
4623636,4443329,1,4
4623636,4443329,2,5
8717166,7295119,10,6
8717166,7295119,3,11
7172465,5270964,10,4
7172465,5270964,3,7
8250023,7784161,4,4
8250023,7784161,2,10
8250023,7784161,3,12
8364575,7337140,1,2
5578253,5068339,1,1
5578253,5068339,7,4
5578253,5068339,2,7
5578253,5068339,10,8
5578253,5068339,5,10
4445483,4048964,2,1
4445483,4048964,1,2
6535432,5600592,7,4
6535432,5600592,4,5
8754237,8383855,1,2
8754237,8383855,2,3
8754237,8383855,9,4
8644453,5493596,2,12
8149166,7009562,10,4
8500210,4573744,2,1
8500210,4573744,1,5
8500210,4573744,8,11
7133820,5410685,2,4
8282660,6860847,11,13
7338507,6231583,5,1
7338507,6231583,7,2
6534816,4626887,13,9
7475461,6987349,1,1
7475461,6987349,2,2
7475461,6987349,3,3
7475461,6987349,4,4
7475461,6987349,5,6
7475461,6987349,6,7
7475461,6987349,7,8
7475461,6987349,8,9
7475461,6987349,9,11
7475461,6987349,10,12
7379137,5594570,3,1
7379137,5594570,5,2
7379137,5594570,6,4
6569724,5219786,12,2
6569724,5219786,6,7
6525902,5245493,10,1
6525902,5245493,3,2
6525902,5245493,1,3
6525902,5245493,12,7
6525902,5245493,13,9
6525902,5245493,11,11
6525902,5245493,4,13
6568692,4336943,2,1
6506943,5274187,11,11
7620509,5353301,11,11
8244371,4928688,6,5
6350832,5569730,2,1
8342780,5197233,3,4
8342780,5197233,9,10
6255239,5578533,1,6
6255239,5578533,4,13
5273189,4941615,7,2
7399303,4653509,3,6
7399303,4653509,10,13
7918057,4436779,1,1
7918057,4436779,3,9
7068929,4771303,13,11
7688062,6627461,4,2
7604527,5036015,12,2
7604527,5036015,1,3
7604527,5036015,7,5
5286967,5191268,3,4
7150743,6139544,1,1
7150743,6139544,2,2
7845482,7063497,4,2
7845482,7063497,11,3
7845482,7063497,9,4
7845482,7063497,2,5
7845482,7063497,13,9
6968623,6079103,1,1
6968623,6079103,8,4
6968623,6079103,3,6
6088646,4327948,1,2
6088646,4327948,5,5
6088646,4327948,12,11
6088646,4327948,4,13
4682404,4536944,6,3
4682404,4536944,2,5
4682404,4536944,1,7
4682404,4536944,4,9
8641131,8066322,10,8
8641131,8066322,2,10
7335545,6621131,7,3
8668645,7004901,2,1
7789857,7115108,12,6
7789857,7115108,11,11
7789857,7115108,5,12
8723640,7118531,5,6
7315979,5563998,6,10
6855125,5059166,5,3
6654685,6088653,13,2
6654685,6088653,1,5
6654685,6088653,3,11
7632060,6132185,9,1
7632060,6132185,1,3
7359279,6859410,3,1
7359279,6859410,1,6
7624955,5222826,8,6
7624955,5222826,3,7
7624955,5222826,9,9
7502031,7055067,8,2
7502031,7055067,9,6
6309853,4980289,5,7
6309853,4980289,6,8
8685562,6664008,2,1
8685562,6664008,8,2
8685562,6664008,1,11
8628519,6290668,2,3
8628519,6290668,1,5
8628519,6290668,6,7
8628519,6290668,5,9
5570513,4918825,5,1
5570513,4918825,1,2
5570513,4918825,11,3
6237236,4172274,6,2
6237236,4172274,1,3
6237236,4172274,5,6
6237236,4172274,12,13
7615015,5588432,9,2
7615015,5588432,1,5
7477400,7215882,1,3
7477400,7215882,10,8
6390312,4944364,8,1
6390312,4944364,1,2
6390312,4944364,6,7
6388547,4937706,3,5
7334636,6569814,13,12
7749273,4834757,2,7
7877731,7272815,3,1
6484761,4312388,7,7
7986555,6208557,7,10
7986555,6208557,4,11
5407432,5037427,3,4
5407432,5037427,7,9
4979550,4618804,1,6
5335831,5184182,8,1
5335831,5184182,2,2
5335831,5184182,10,3
5335831,5184182,9,6
5335831,5184182,6,11
7172663,4130671,4,3
6166516,4127782,5,1
6166516,4127782,3,3
4189854,3942271,4,3
7281428,6399939,1,1
7281428,6399939,8,4
7281428,6399939,2,8
7281428,6399939,13,11
6334872,4822361,3,9
7700989,6350704,1,13
5482874,4962053,13,2
5482874,4962053,2,4
5482874,4962053,3,5
6547903,4083737,2,4
8539367,5301336,2,1
8539367,5301336,13,7
8539367,5301336,8,11
8515014,6643266,2,6
7387349,6527350,1,1
7387349,6527350,2,2
7387349,6527350,3,3
7387349,6527350,4,4
7387349,6527350,5,5
7387349,6527350,6,6
7387349,6527350,7,7
7387349,6527350,8,8
7387349,6527350,9,9
7387349,6527350,10,10
7387349,6527350,11,11
7387349,6527350,12,12
7387349,6527350,13,13
5007258,4158953,1,5
5007258,4158953,2,13
7658827,4784738,4,1
7126506,6650784,4,2
7126506,6650784,1,3
7126506,6650784,8,6
7126506,6650784,10,7
4773374,3967597,2,6
8719803,6895115,3,1
8719803,6895115,1,10
7088852,6288393,3,7
8118698,5083983,1,1
8118698,5083983,11,8
8118698,5083983,12,9
6920951,5028073,6,1
7695363,6503147,1,2
4103760,4054186,9,5
4103760,4054186,1,13
4853743,4002479,2,3
4853743,4002479,8,6
4853743,4002479,4,10
8603907,7544596,3,1
8603907,7544596,4,2
8603907,7544596,1,3
8603907,7544596,2,4
8603907,7544596,6,6
8603907,7544596,13,9
8603907,7544596,7,12
5365862,4381714,2,1
5365862,4381714,5,2
5365862,4381714,10,4
5365862,4381714,6,5
5521596,4825019,3,1
5521596,4825019,1,2
5521596,4825019,2,3
5521596,4825019,9,8
8187118,7563175,7,3
8187118,7563175,9,4
8187118,7563175,13,5
6863823,5151191,2,5
6161786,5560561,2,2
6161786,5560561,8,3
6161786,5560561,13,4
6161786,5560561,3,8
6161786,5560561,1,9
6161786,5560561,4,10
6474676,5150911,1,1
6474676,5150911,10,2
6474676,5150911,11,4
5382063,4103952,8,3
5301924,4633562,1,1
5301924,4633562,4,5
5301924,4633562,3,10
8299605,7494910,2,1
8299605,7494910,8,7
8299605,7494910,4,8
8299605,7494910,9,11
8524561,7408806,3,7
8099176,7551967,1,1
8099176,7551967,3,2
5186676,3952786,7,2
5186676,3952786,12,11
5186676,3952786,1,12
6543842,4861100,5,1
6543842,4861100,11,9
6543842,4861100,3,11
8331546,6249584,2,6
5479567,5104109,2,2
5479567,5104109,5,3
8049878,6605807,12,7
5249204,4942592,6,3
5249204,4942592,1,4
5249204,4942592,4,7
7096357,5491749,3,3
7096357,5491749,6,5
7544016,6422787,6,3
7544016,6422787,2,9
7917145,5119397,2,3
8478345,6285364,9,2
8478345,6285364,4,4
8478345,6285364,2,7
8478345,6285364,6,8
8478345,6285364,7,9
7753322,6450460,1,1
7865177,4004237,7,4
7865177,4004237,1,12
7134788,5131121,7,1
7134788,5131121,3,6
6521323,5266383,1,2
6521323,5266383,7,4
6662515,4865788,4,11
8737436,7551671,2,12
6856704,4794531,12,1
6856704,4794531,1,4
5392200,4562516,4,3
5392200,4562516,2,5
5392200,4562516,7,6
5392200,4562516,6,9
5392200,4562516,1,11
6470626,4897960,2,1
6470626,4897960,3,2
6470626,4897960,4,3
6470626,4897960,1,5
7678145,5389096,2,3
6148488,4550605,8,3
4960581,4179492,5,3
5006244,4296328,3,7
8360297,6264086,6,1
8360297,6264086,5,2
8360297,6264086,2,3
8360297,6264086,9,7
5242944,5045565,9,10
5407666,4708866,1,1
5407666,4708866,11,11
8420949,4063246,10,2
8420949,4063246,3,6
6838188,6228515,13,1
8517064,5109893,3,4
7246917,6076948,12,2
7246917,6076948,1,5
7246917,6076948,10,9
4788667,4675850,1,1
4788667,4675850,11,2
4788667,4675850,12,4
4788667,4675850,10,6
7873400,6205411,7,4
8010405,6932270,1,2
7116096,6401047,11,5
7116096,6401047,7,13
7341411,6071219,6,1
7341411,6071219,1,4
8350849,6321158,12,4
7082106,5408527,5,3
7647102,5137021,3,6
7647102,5137021,13,13
7474209,5610587,1,2
7474209,5610587,10,12
6979241,5183424,4,5
6979241,5183424,8,7
6979241,5183424,11,8
7765625,5031249,5,1
7765625,5031249,2,4
7765625,5031249,8,9
5490644,4466587,3,2
7487251,6370142,1,2
7487251,6370142,6,6
7487251,6370142,9,7
8456301,6954673,2,1
8456301,6954673,5,8
8495977,7448350,8,6
7746385,6393148,1,11
4747822,4311587,2,3
4747822,4311587,5,7
4747822,4311587,1,10
4747822,4311587,13,11
6398133,4228931,1,4
6398133,4228931,3,5
7549419,5490503,3,2
7549419,5490503,4,3
7549419,5490503,7,7
4133186,3933005,7,1
4133186,3933005,2,3
4133186,3933005,3,4
5590535,5081977,3,1
5590535,5081977,2,9
5590535,5081977,4,10
8545535,5649963,2,1
8545535,5649963,1,3
8272011,4218698,3,4
6094284,4986623,1,2
6199292,5331118,9,11
6199292,5331118,5,12
7272208,6501828,2,1
7272208,6501828,1,5
7272208,6501828,3,7
7272208,6501828,9,8
8010240,7123994,2,1
8010240,7123994,6,2
8010240,7123994,12,3
8010240,7123994,1,4
8010240,7123994,9,5
6090195,4410571,13,9
7607625,6220180,8,2
7887243,7031567,2,2
7887243,7031567,5,4
7887243,7031567,12,12
5343152,4443762,10,2
5343152,4443762,2,4
5343152,4443762,7,5
5343152,4443762,1,7
5470418,4328057,1,2
5470418,4328057,5,13
8388803,6096169,4,3
8388803,6096169,7,5
4905417,4117634,1,1
4905417,4117634,9,5
7905890,5527320,2,1
7905890,5527320,3,2
7905890,5527320,13,9
8032112,6122503,4,10
4182953,4093853,2,12
7763753,3933926,10,5
7763753,3933926,8,8
6520300,4664247,2,1
6520300,4664247,9,6
6092414,4702594,7,9
6078270,4857898,4,11
5415186,4782644,2,1
5415186,4782644,10,6
7968285,7192594,5,11
8441557,7706080,1,1
8441557,7706080,2,2
8441557,7706080,4,9
8441557,7706080,7,10
7564695,5200719,2,2
7564695,5200719,11,3
7638641,4755323,3,13
7171049,4308523,1,1
7171049,4308523,5,5
7171049,4308523,6,6
7171049,4308523,7,7
8275437,6366794,4,4
8275437,6366794,9,12
4701854,4345796,1,1
4701854,4345796,2,3
4701854,4345796,3,6
4701854,4345796,4,8
4701854,4345796,8,9
7367359,5178190,8,1
7367359,5178190,3,2
7367359,5178190,7,8
6600792,5489879,1,4
7003567,6542961,2,2
7003567,6542961,9,5
7003567,6542961,8,10
6871780,6484943,12,2
6871780,6484943,3,7
7768295,5525616,7,10
7851460,5321017,1,2
7674337,6468924,2,3
7674337,6468924,10,9
7257127,6661789,5,3
7257127,6661789,4,5
8535418,8137655,10,1
8535418,8137655,4,2
8748056,5034287,11,1
4335427,4204225,7,5
4335427,4204225,8,7
4335427,4204225,1,9
4335427,4204225,6,11
4335427,4204225,12,12
8691007,6080475,5,1
8691007,6080475,8,5
7218898,6519279,3,7
8688088,7729480,2,6
8634992,4413685,2,1
8634992,4413685,10,2
8634992,4413685,5,4
8634992,4413685,7,6
8634992,4413685,9,11
7340223,6934341,12,5
7340223,6934341,3,11
8581343,8085553,8,2
8581343,8085553,3,13
7270292,4487375,5,1
7270292,4487375,1,2
7270292,4487375,3,3
7270292,4487375,2,4
7270292,4487375,4,5
7270292,4487375,6,10
7270292,4487375,12,11
6296147,4436223,3,4
8704159,6176323,1,2
8704159,6176323,2,3
6508946,4345262,3,1
6508946,4345262,2,8
6508946,4345262,1,10
7853290,4598252,1,2
7853290,4598252,2,4
4795236,4009939,2,1
4795236,4009939,5,4
4795236,4009939,4,13
8267127,7140401,2,5
8611607,4901362,4,1
8611607,4901362,11,11
6657067,3950409,11,5
6657067,3950409,8,8
6657067,3950409,12,10
6657067,3950409,13,12
4810524,4260466,8,10
4833683,4189652,5,11
8350652,6918571,3,1
8350652,6918571,8,2
5476423,4025132,2,2
5651337,5507259,3,1
8693507,7822139,12,9
7481797,5026345,8,1
7481797,5026345,1,2
7481797,5026345,11,7
5422187,4124549,1,2
5422187,4124549,3,10
5601481,5291689,1,1
5601481,5291689,2,2
5601481,5291689,3,3
5601481,5291689,4,4
5601481,5291689,5,5
5601481,5291689,6,6
5601481,5291689,7,7
5601481,5291689,8,8
5601481,5291689,9,9
5601481,5291689,10,10
5601481,5291689,11,11
5601481,5291689,12,12
5601481,5291689,13,13
7403998,6182157,3,2
7403998,6182157,4,10
7928710,6452766,7,2
7928710,6452766,11,3
7928710,6452766,5,8
7928710,6452766,3,12
6555968,5153483,5,4
6991247,4869521,7,4
6991247,4869521,1,11
7752699,4953377,9,1
7752699,4953377,1,2
8324865,7348763,1,1
8324865,7348763,2,3
4754672,4631995,5,1
4754672,4631995,4,9
4754672,4631995,10,13
8637110,6214407,7,1
8637110,6214407,9,3
5158020,4361094,9,8
5158020,4361094,4,9
7014426,5282362,3,1
7014426,5282362,6,2
7014426,5282362,1,8
5245596,4672187,3,3
5245596,4672187,7,10
5245596,4672187,1,11
6897363,5436390,3,3
6897363,5436390,4,4
6897363,5436390,5,5
6897363,5436390,8,6
6897363,5436390,6,7
6897363,5436390,11,8
6897363,5436390,13,9
6897363,5436390,10,11
8734547,4094650,5,4
8734547,4094650,3,12
6293920,5433700,3,2
6293920,5433700,5,10
6293920,5433700,9,13
8673115,7927456,1,1
8673115,7927456,2,2
8673115,7927456,3,3
8673115,7927456,5,4
8673115,7927456,6,5
8673115,7927456,4,6
8673115,7927456,7,7
8673115,7927456,13,10
8673115,7927456,9,11
8673115,7927456,10,13
7718251,4746477,4,4
5641971,5424555,5,13
7349578,6076077,1,1
8277349,4423794,7,6
6513164,4874344,1,7
6451737,4425153,6,1
6451737,4425153,10,8
6451737,4425153,11,9
7201815,5480589,1,1
8007800,6291247,1,2
7008015,4977848,1,2
7008015,4977848,5,11
7679656,6337951,3,13
7840368,6343048,2,1
7840368,6343048,7,2
7840368,6343048,1,10
7840368,6343048,6,11
7533174,6671262,1,2
7533174,6671262,2,5
6073325,5184810,5,1
7855106,5166085,1,4
7855106,5166085,2,5
7855106,5166085,8,9
8482530,6097372,11,10
8211803,6362057,6,5
8211803,6362057,2,9
8337652,3950210,1,1
8337652,3950210,3,3
8337652,3950210,13,4
8337652,3950210,2,10
8749367,6333759,6,3
8749367,6333759,5,11
8749367,6333759,13,12
7721178,4464753,6,1
7721178,4464753,7,2
7721178,4464753,3,4
7721178,4464753,2,6
7721178,4464753,5,8
7703068,6383847,6,4
7066204,4887635,3,5
8688526,7127236,6,2
8688526,7127236,2,5
8688526,7127236,3,6
8688526,7127236,1,9
8696728,5484444,10,7
6890018,4392548,13,8
5417102,4263010,7,13
5476685,4752503,8,7
5476685,4752503,2,9
4833901,3947927,3,1
4833901,3947927,7,4
5582097,3973600,1,1
6984117,6241935,8,2
6984117,6241935,6,3
5555313,4896029,6,2
4120938,3984526,1,1
4120938,3984526,2,2
4120938,3984526,3,3
4120938,3984526,4,4
4120938,3984526,5,5
4120938,3984526,6,6
4120938,3984526,7,7
4120938,3984526,8,8
4120938,3984526,9,9
4120938,3984526,10,10
4120938,3984526,11,11
4120938,3984526,12,12
4120938,3984526,13,13
6896075,4460053,8,1
5120320,4140108,3,1
5120320,4140108,7,2
5120320,4140108,1,4
5120320,4140108,13,5
7615945,7207142,7,1
6574524,6233494,2,1
6574524,6233494,6,6
6574524,6233494,8,9
5191687,4228482,4,7
8409197,7156846,1,3
8409197,7156846,5,4
7209602,6950101,2,2
7209602,6950101,5,6
6871861,4369987,11,12
7258219,5524970,1,3
5631174,5051380,13,7
4717278,4176980,9,5
4717278,4176980,1,7
7297650,5486491,9,5
7297650,5486491,6,6
7297650,5486491,10,7
7297650,5486491,7,10
7297650,5486491,12,11
7297650,5486491,13,13
7380027,5623606,5,4
7380027,5623606,4,8
6418652,4850125,4,1
6418652,4850125,12,2
6418652,4850125,1,12
5369083,4546179,3,1
8626551,5197000,5,3
8626551,5197000,7,7
8626551,5197000,3,11
7440410,4706246,12,3
7440410,4706246,5,10
7329342,4622136,1,1
4634882,4009388,1,1
4634882,4009388,6,3
4634882,4009388,5,9
6241699,5167628,11,8
6241699,5167628,3,10
4935552,4605787,2,4
4935552,4605787,6,6
4935552,4605787,11,10
4935552,4605787,3,11
5327347,4350970,4,6
8267404,6568678,1,2
7697527,7190696,3,8
7571107,5434994,9,5
7760112,6092020,1,1
7760112,6092020,3,5
8329977,6461457,3,10
6461321,5221255,6,5
6461321,5221255,8,6
8259729,6601107,12,10
6929301,6454342,6,9
7689948,7360179,7,13
7253231,4382007,10,2
7602909,5003597,1,4
7602909,5003597,12,5
7602909,5003597,5,6
7220665,6614099,2,7
7220665,6614099,8,13
8353907,7957820,1,1
8353907,7957820,9,3
7710581,6567437,2,2
7710581,6567437,7,9
8537610,7542345,6,1
8537610,7542345,8,10
7996754,7437408,13,9
7256568,6069804,10,2
7256568,6069804,3,3
7256568,6069804,1,4
7256568,6069804,5,6
7467603,5485402,4,1
7467603,5485402,8,2
7467603,5485402,11,9
7790531,6063688,4,1
7790531,6063688,13,7
7158409,6091633,5,4
7158409,6091633,3,11
6961385,5500645,6,11
7818056,5176137,4,6
6491609,5116297,2,1
6491609,5116297,12,2
6491609,5116297,13,8
7926201,4286391,5,6
4040935,3933617,7,1
4040935,3933617,8,4
7087071,5573543,5,6
7087071,5573543,4,7
7087071,5573543,1,10
7141155,6315857,1,1
7261639,6652398,1,2
7261639,6652398,7,11
7408358,4825170,6,1
8059104,5220260,3,2
8266054,6202054,10,13
7062500,6253193,10,9
7062500,6253193,1,11
8330581,6480101,1,1
5592714,4263690,5,6
7542802,5549655,2,4
8668566,5636843,1,6
7718057,5262054,5,1
8152804,6537248,2,1
8152804,6537248,3,10
8648717,6075451,3,10
8095476,6477551,6,3
8673004,4936848,3,1
8673004,4936848,1,3
8673004,4936848,6,4
4991298,4596484,6,3
4991298,4596484,9,4
4991298,4596484,11,6
4979344,4837999,3,1
7104152,4949119,3,3
7104152,4949119,1,5
7104152,4949119,5,10
7104152,4949119,9,13
7672204,6606285,9,5
7672204,6606285,1,13
7071743,5072195,11,1
7071743,5072195,6,2
7071743,5072195,10,3
5110153,4796911,6,5
5110153,4796911,2,8
5110153,4796911,9,11
7467881,6095669,3,3
7467881,6095669,2,6
7676409,6578015,4,4
8347983,6607042,2,4
8347983,6607042,4,12
8017553,4093542,13,6
8017553,4093542,12,13
7779569,7047682,1,1
7779569,7047682,5,9
6573479,4827903,8,12
8614644,4991165,12,2
8614644,4991165,3,3
8614644,4991165,6,5
8614644,4991165,1,7
8614644,4991165,10,11
6066554,4855798,6,1
6066554,4855798,5,2
6066554,4855798,2,3
6066554,4855798,7,5
6066554,4855798,8,6
8541232,6569428,6,2
8261673,6386118,3,1
8261673,6386118,4,2
5241970,4925445,7,2
5241970,4925445,5,4
5241970,4925445,9,5
6523798,5411427,1,1
6523798,5411427,13,5
6443973,4752024,4,3
5370004,5119682,1,1
5370004,5119682,9,2
7067417,6576547,10,7
7067417,6576547,7,9
7372267,5050609,10,1
7372267,5050609,2,2
7372267,5050609,1,5
7372267,5050609,13,8
7372267,5050609,3,11
8746275,5234196,12,1
8746275,5234196,4,2
7685697,6191508,3,1
7685697,6191508,9,10
8261487,6378246,1,3
8261487,6378246,9,5
8261487,6378246,2,6
5593510,5252145,6,5
5593510,5252145,9,6
5593510,5252145,5,7
4625349,4358097,2,1
4625349,4358097,3,3
4625349,4358097,1,8
7307961,6266322,8,2
7307961,6266322,13,8
8703365,6882398,13,9
4691149,4047233,2,1
4691149,4047233,5,5
4691149,4047233,3,7
4679723,4068436,3,7
8286737,5096308,1,2
7184723,6853248,5,9
8423180,5502944,3,1
8423180,5502944,2,4
8195805,7937498,13,7
8195805,7937498,3,10
4598645,4466355,1,1
4598645,4466355,4,2
4598645,4466355,9,4
4598645,4466355,3,6
4598645,4466355,12,10
6205654,5057906,1,9
7277982,6532509,10,1
7277982,6532509,5,3
7277982,6532509,13,4
6161351,5555687,3,4
6161351,5555687,1,11
6459451,5649032,2,2
8541383,6440468,9,8
6435349,4556167,6,1
8610002,4762966,2,1
4690657,4250659,1,4
8583227,6632175,10,9
8409617,5478569,5,3
8409617,5478569,9,5
8409617,5478569,7,7
6924164,4207119,2,3
6924164,4207119,11,6
6924164,4207119,8,7
6924164,4207119,10,12
4759688,4456427,2,1
4759688,4456427,1,3
4759688,4456427,3,4
4759688,4456427,6,9
8352163,7484498,4,2
8352163,7484498,1,5
7131505,5351767,2,1
6843271,5211151,5,1
6843271,5211151,12,3
6843271,5211151,11,4
6843271,5211151,2,7
6112181,5455407,13,10
8556881,6309399,10,6
8556881,6309399,5,7
6083213,4898577,7,1
6083213,4898577,1,2
6083213,4898577,2,4
6083213,4898577,9,10
7572208,7195582,1,5
7572208,7195582,12,7
8456050,8278791,1,1
8456050,8278791,2,2
8456050,8278791,3,3
8456050,8278791,4,4
8456050,8278791,5,5
8456050,8278791,6,6
8456050,8278791,7,7
8456050,8278791,8,8
8456050,8278791,9,9
8456050,8278791,10,10
8456050,8278791,11,11
8456050,8278791,12,12
8456050,8278791,13,13
8509121,7920887,8,2
8509121,7920887,1,3
8509121,7920887,3,4
8509121,7920887,13,6
7830925,4706109,7,4
8550908,7716572,9,2
8089141,5454905,6,1
8089141,5454905,2,13
7034541,4719428,1,1
7034541,4719428,2,3
7034541,4719428,5,9
7413942,4923827,13,7
7928456,6635363,9,1
7928456,6635363,5,3
4664233,4377221,4,3
4664233,4377221,12,5
8483869,4542808,12,10
8109334,5394345,6,6
7972337,7052516,10,3
6466362,6323993,9,1
6068853,4837027,3,2
6068853,4837027,2,4
6068853,4837027,4,7
6068853,4837027,10,9
8646553,5490572,1,2
7378676,5028509,5,4
7378676,5028509,7,5
7378676,5028509,13,7
5210137,4880903,6,7
5210137,4880903,3,12
6460385,4699238,2,4
6460385,4699238,10,5
6460385,4699238,1,6
8726311,5602597,11,1
8726311,5602597,6,4
8569958,7456579,1,1
8569958,7456579,2,2
8569958,7456579,3,3
8569958,7456579,4,4
8569958,7456579,5,5
8569958,7456579,6,6
8569958,7456579,7,7
8569958,7456579,8,8
8569958,7456579,9,9
8569958,7456579,10,10
8569958,7456579,11,11
8569958,7456579,12,12
8569958,7456579,13,13
5279298,4608990,4,3
5443821,5258136,1,1
5443821,5258136,2,2
5443821,5258136,3,3
5443821,5258136,4,4
5443821,5258136,5,5
5443821,5258136,6,6
5443821,5258136,7,7
5443821,5258136,8,8
5443821,5258136,9,9
5443821,5258136,10,10
5443821,5258136,11,11
5443821,5258136,12,12
5443821,5258136,13,13
7013618,5375701,4,5
7013618,5375701,11,9
5316558,4131434,6,1
5316558,4131434,1,5
5316558,4131434,2,12
7212502,4351060,12,9
7081778,6380764,2,11
7081778,6380764,13,13
5201798,3965673,5,5
5201798,3965673,2,8
5201798,3965673,11,9
6310506,5486783,10,2
6310506,5486783,1,5
6310506,5486783,6,7
5382178,5073126,4,2
5382178,5073126,5,13
7842083,5290271,7,10
7842083,5290271,6,11
5339440,5253355,2,1
5314304,4936745,3,1
5314304,4936745,12,2
5025705,4362934,1,2
5025705,4362934,7,8
8426796,6657665,3,1
8119368,5286646,1,4
8119368,5286646,2,7
8119368,5286646,12,8
8119368,5286646,7,9
6156165,5356838,1,2
8611233,8169920,9,1
8611233,8169920,1,5
8611233,8169920,2,8
8276955,7926868,4,2
8276955,7926868,5,3
4835622,4692914,3,2
4835622,4692914,9,3
4835622,4692914,10,5
4835622,4692914,6,7
7699850,6523698,2,1
7699850,6523698,3,5
7444366,5351207,1,6
7444366,5351207,4,7
7444366,5351207,7,8
7444366,5351207,12,12
4903217,4434502,1,4
4903217,4434502,11,8
8094640,7310355,10,2
8094640,7310355,11,3
6073427,5245695,13,13
7338526,5454812,1,8
8288487,7026494,12,1
8288487,7026494,9,5
8288487,7026494,8,12
6548611,4380567,1,1
6548611,4380567,7,7
6548611,4380567,2,11
4297651,4136928,1,1
4297651,4136928,3,4
4297651,4136928,12,6
6647608,4543023,7,2
6647608,4543023,13,9
6647608,4543023,11,10
6647608,4543023,9,12
5549761,4820440,7,1
5549761,4820440,9,12
7858866,5176520,10,12
7858866,5176520,8,13
4548521,4407591,5,2
4548521,4407591,1,3
4548521,4407591,3,7
7673133,6292905,1,3
5650214,5151092,8,12
7311148,6158531,2,1
7311148,6158531,10,3
7311148,6158531,1,4
7311148,6158531,11,10
6863183,4613432,6,1
7644499,5396990,3,1
7165628,4024920,8,1
7165628,4024920,6,2
7165628,4024920,4,5
7165628,4024920,1,6
6964382,4936036,1,2
8707612,3938132,13,1
8707612,3938132,3,3
8707612,3938132,4,4
8707612,3938132,5,13
4619816,4374780,2,7
4619816,4374780,7,10
4953843,4597541,1,2
4953843,4597541,4,6
4953843,4597541,9,8
4953843,4597541,2,13
