pno1,pno2,rank1,rank2
8278533,7804010,12,12
8278533,7804010,13,13
6911452,4353900,7,6
4802584,4015717,6,2
4802584,4015717,2,6
7314483,4886062,6,1
8329409,5208041,1,1
8329409,5208041,2,2
8592503,7011701,2,1
8592503,7011701,11,2
6567191,6304358,3,1
6567191,6304358,1,7
6567191,6304358,7,9
7677030,7137247,1,3
7677030,7137247,9,7
8582906,7657103,8,1
7500341,4769976,3,4
7703658,6527158,2,1
7703658,6527158,9,4
7703658,6527158,1,5
8724345,6266254,5,1
8724345,6266254,13,6
8724345,6266254,8,9
5505717,5019059,2,8
7604768,6532394,4,4
7604768,6532394,1,5
7604768,6532394,2,8
8644589,7604907,1,1
8644589,7604907,2,5
8644589,7604907,3,7
6182572,5129682,8,3
6182572,5129682,1,8
6182572,5129682,11,10
6182572,5129682,7,12
5159488,4887253,6,2
5159488,4887253,13,4
5159488,4887253,9,5
5159488,4887253,5,7
5159488,4887253,2,9
7122019,5129883,10,2
6469923,6115283,1,1
6469923,6115283,2,2
6469923,6115283,3,3
6469923,6115283,4,4
6469923,6115283,5,5
6469923,6115283,6,6
6469923,6115283,7,7
6469923,6115283,8,8
6469923,6115283,9,9
6469923,6115283,10,10
6469923,6115283,11,11
6469923,6115283,12,12
6469923,6115283,13,13
5653656,4617075,6,1
5653656,4617075,2,2
5653656,4617075,5,3
5653656,4617075,3,4
5653656,4617075,13,6
5357976,4832480,4,1
8132664,6971506,5,6
8469973,4235177,1,1
8469973,4235177,8,2
8469973,4235177,3,3
8469973,4235177,2,8
8469973,4235177,11,13
7667478,6882172,6,4
7667478,6882172,2,5
7667478,6882172,3,7
7667478,6882172,12,8
5287068,4320347,5,2
5287068,4320347,1,13
7549732,5258774,9,2
7549732,5258774,1,5
7104723,4930935,2,1
7104723,4930935,5,2
7104723,4930935,7,12
8755382,6181699,6,8
7985216,4911706,1,1
7985216,4911706,3,13
7121152,5591922,2,2
7121152,5591922,6,4
7430963,3945322,5,1
7430963,3945322,1,2
7430963,3945322,2,7
7430963,3945322,8,12
8601005,6872077,10,11
5420031,5132220,2,3
5232037,4628979,2,1
5232037,4628979,3,4
6398428,6048110,2,3
6398428,6048110,4,4
6398428,6048110,3,6
6398428,6048110,8,7
6398428,6048110,10,9
6398428,6048110,1,11
4384076,4245058,1,1
4384076,4245058,5,4
6988475,6325035,1,3
6988475,6325035,5,4
6988475,6325035,2,5
6988475,6325035,4,13
6339177,4236033,1,3
6339177,4236033,3,10
8109162,6357384,1,1
8109162,6357384,3,2
8109162,6357384,6,3
8109162,6357384,9,4
8109162,6357384,2,5
8109162,6357384,5,6
8109162,6357384,4,9
8109162,6357384,8,10
5274966,4696412,5,3
5274966,4696412,4,7
5274966,4696412,9,9
8060174,5171689,6,13
7062357,5209661,13,11
7062357,5209661,7,12
7491444,4493875,1,1
6326200,5554506,1,1
6326200,5554506,2,3
6326200,5554506,12,5
6326200,5554506,3,9
6326200,5554506,6,10
6326200,5554506,10,11
4109983,3989781,6,1
4109983,3989781,9,9
8739382,6309415,4,2
7096504,6345256,1,1
8309942,6911711,4,11
6391234,5573189,6,2
6391234,5573189,10,3
6391234,5573189,2,8
6632592,5573890,3,3
6632592,5573890,1,10
5222334,4160347,4,3
7543621,4464220,1,4
7905738,5380214,2,2
8201457,4703664,2,4
8201457,4703664,1,7
6316340,5124927,1,1
6529367,5448447,10,3
6529367,5448447,9,7
7464421,5481770,1,7
7656000,6168965,6,1
7656000,6168965,3,2
7656000,6168965,2,3
7656000,6168965,4,7
7656000,6168965,8,11
7068423,6522460,11,4
7068423,6522460,2,9
5236317,4890645,1,3
5236317,4890645,10,9
6565549,6166285,11,1
6565549,6166285,9,3
6565549,6166285,4,7
6565549,6166285,6,8
7451846,4204582,7,2
7451846,4204582,6,10
7730429,5621865,3,2
7670780,6534274,5,6
7670780,6534274,4,12
8171466,6226686,9,1
8171466,6226686,5,4
8171466,6226686,6,10
7288091,6558686,8,8
7288091,6558686,2,10
8737658,7142682,1,1
8737658,7142682,10,9
7857061,7240737,2,6
7857061,7240737,6,7
6992209,4529816,5,4
6992209,4529816,13,11
6292050,6172555,1,1
6292050,6172555,7,9
6292050,6172555,5,10
8156769,5353612,8,2
8156769,5353612,1,3
7979574,6366285,1,4
7979574,6366285,6,5
6298406,5305385,3,1
7635201,7441922,3,2
7635201,7441922,1,6
6512570,5327265,9,1
6512570,5327265,1,4
8641402,4608744,1,3
7707864,6912881,8,11
6213926,3973888,1,1
6473396,6173312,2,1
6473396,6173312,13,4
6473396,6173312,4,11
7793331,5203028,9,3
6514838,5641969,6,1
7593538,6249256,4,1
7116977,6867733,2,3
8561164,8312529,3,1
8561164,8312529,1,2
8561164,8312529,4,3
8561164,8312529,9,4
8561164,8312529,12,7
8561164,8312529,5,10
7418549,6446141,2,5
7418549,6446141,3,9
7418549,6446141,12,10
7418549,6446141,4,11
7251318,5159624,4,4
6611534,6385726,5,2
4941304,4267679,11,1
4941304,4267679,1,9
4941304,4267679,12,10
7820820,6476034,1,1
7820820,6476034,2,4
7820820,6476034,4,6
8350717,6172616,4,1
8350717,6172616,5,5
6633609,6263020,1,1
6633609,6263020,5,4
6633609,6263020,2,5
8601569,6081900,11,1
8601569,6081900,10,2
8601569,6081900,4,5
8601569,6081900,3,7
8601569,6081900,9,9
8601569,6081900,1,10
8323209,5090419,3,2
6925899,6244374,4,1
7039866,5078152,6,11
8418812,4146207,4,1
8418812,4146207,2,3
5286443,4294615,3,1
5286443,4294615,1,2
4692897,4542456,8,3
4692897,4542456,1,6
5560765,4822418,1,1
7050445,6321093,3,3
7915727,6300168,13,2
7915727,6300168,6,6
7915727,6300168,4,7
7445518,4906194,8,2
5124637,4897602,7,2
4096578,3936808,3,4
8750430,7116744,2,3
8750430,7116744,12,5
8750430,7116744,9,10
7993356,6325813,3,3
7993356,6325813,4,6
7993356,6325813,1,7
7993356,6325813,8,12
8214105,7676062,4,6
8214105,7676062,6,13
8360035,3982878,2,3
8360035,3982878,1,6
8661111,5327554,6,2
7205586,6399970,7,2
7205586,6399970,2,4
7205586,6399970,10,7
6516386,5014195,2,3
6516386,5014195,1,5
6516386,5014195,8,10
6231043,5324020,1,2
6231043,5324020,7,6
7492875,6580785,1,2
6092009,4675823,3,5
7650727,5157890,1,2
7650727,5157890,6,6
5245843,4370868,1,5
7833053,4925403,2,5
7833053,4925403,1,9
8486019,6449927,6,3
6935249,5052307,2,1
6935249,5052307,8,13
4634564,4156707,3,6
4634564,4156707,2,9
4947100,4841216,2,6
4947100,4841216,9,7
4947100,4841216,4,12
6282558,5251166,9,6
6282558,5251166,5,10
8016240,5199672,2,1
8016240,5199672,1,3
6531792,6304007,2,1
6531792,6304007,12,12
6531792,6304007,5,13
7955285,6637429,3,4
5037158,4043592,1,1
5037158,4043592,6,3
5037158,4043592,3,5
6498441,6388398,11,2
6498441,6388398,9,3
6498441,6388398,2,4
7655710,6133345,2,2
7655710,6133345,6,3
6458895,5589546,2,1
6458895,5589546,3,2
7649704,6898033,7,11
7649704,6898033,11,13
4152824,4029518,2,2
4152824,4029518,5,5
8058118,6514828,9,6
8058118,6514828,3,8
8000814,6535122,1,2
8572272,5099422,13,9
7794469,6579281,1,5
7970900,5287519,5,5
7970900,5287519,2,7
6460282,4615133,11,1
6460282,4615133,1,3
6634923,6283821,2,1
5073521,4461924,8,3
5073521,4461924,3,8
5073521,4461924,7,9
5073521,4461924,2,13
7240453,4715142,6,3
7240453,4715142,10,12
6539869,4358998,9,3
8361543,8144245,5,5
8237534,7683654,10,7
5632012,5263032,3,6
5632012,5263032,1,7
8080008,5119284,8,4
6128089,5418613,3,1
7352375,6456301,1,5
7352375,6456301,10,6
8356661,5095988,11,5
5033006,4914708,3,10
5150989,4434115,9,11
8738255,5236403,5,6
7980048,4726175,6,2
7495857,5563868,2,1
7495857,5563868,1,3
7495857,5563868,3,4
5352390,3990936,5,2
5352390,3990936,2,8
7534640,5526951,4,6
7326471,6340531,7,3
7326471,6340531,3,13
6532465,4315310,8,7
6100945,5418380,2,3
6100945,5418380,3,7
6100945,5418380,7,12
4855215,3972961,2,6
8212893,6606413,2,2
7056044,4491933,11,6
7056044,4491933,1,8
6975147,5153450,1,6
7678742,4440649,3,4
7678742,4440649,2,5
7100091,6269330,4,1
7100091,6269330,1,7
8511624,7946548,1,6
8511624,7946548,5,7
7646145,4885211,4,6
8079194,5277955,1,3
6082462,4253526,3,1
8529191,4702842,3,6
7532194,5272473,9,4
8274585,6611289,3,5
4544717,4298718,3,1
4544717,4298718,1,2
4544717,4298718,2,5
8194123,6240312,1,3
8194123,6240312,7,4
7816831,6188155,8,1
7816831,6188155,4,3
6952034,5029130,3,1
6952034,5029130,9,2
6952034,5029130,2,3
6952034,5029130,4,6
6952034,5029130,5,9
7766843,6283925,1,2
7766843,6283925,4,5
7576655,6259413,1,2
7576655,6259413,4,4
7576655,6259413,12,5
7178306,4424650,3,4
7178306,4424650,12,13
6663350,4932214,2,2
6663350,4932214,7,8
7303264,6241904,1,13
7054811,6496800,1,1
7054811,6496800,8,2
7054811,6496800,3,7
8338959,6423474,2,5
8338959,6423474,13,7
8707990,4165738,2,2
7856650,4134127,8,5
8718436,6275641,1,7
6894296,6409837,2,8
6894296,6409837,1,13
6027813,4985516,9,4
4779189,4394733,8,12
7837736,5540696,3,2
6931389,5455945,9,5
8020936,6142561,2,4
8020936,6142561,5,5
8698323,7656032,9,7
4142814,3963218,6,6
7071877,4151532,1,1
7071877,4151532,4,4
7071877,4151532,5,6
7071877,4151532,10,12
6449562,4714682,13,11
8036617,7450911,10,1
8036617,7450911,2,10
7441196,6199077,10,6
7101877,5051428,1,10
8288536,6890927,5,10
8288536,6890927,6,11
7685262,7444293,2,1
6236242,4766394,1,2
6236242,4766394,7,3
6236242,4766394,2,5
6236242,4766394,4,6
6236242,4766394,5,8
5340598,4349574,3,1
5340598,4349574,2,6
5340598,4349574,7,8
5340598,4349574,4,9
5340598,4349574,12,13
4789465,4339267,1,2
4789465,4339267,8,7
4789465,4339267,9,9
4789465,4339267,10,11
8457040,6449291,3,8
8457040,6449291,2,10
6187689,5298463,4,3
6187689,5298463,10,6
6187689,5298463,1,8
6187689,5298463,2,13
7262082,5654584,8,1
7262082,5654584,3,3
7262082,5654584,12,13
7061052,6333656,12,4
7061052,6333656,11,10
5347914,5016519,8,1
5347914,5016519,4,2
5347914,5016519,9,3
7063727,5108456,3,2
7063727,5108456,4,8
6456045,4316185,1,1
7621909,6610054,12,12
7864956,4120030,11,10
7864956,4120030,1,13
6076375,4381932,2,1
7982157,4349716,1,5
6956658,5416594,9,1
6956658,5416594,4,2
6956658,5416594,5,4
6956658,5416594,7,6
4764574,4359391,1,1
8553706,6882634,13,9
8742365,6863078,4,1
8742365,6863078,12,5
8742365,6863078,13,6
8742365,6863078,1,11
6126201,5290118,3,2
6126201,5290118,4,13
5214817,3999397,2,1
5214817,3999397,4,8
8490483,7694563,7,3
8490483,7694563,9,9
8490483,7694563,8,11
8282680,6200337,1,1
8282680,6200337,7,8
8282680,6200337,5,9
7432289,6638980,3,8
7432289,6638980,11,10
6555283,4842990,2,9
6152996,4714486,3,3
6152996,4714486,5,7
8281428,4123808,8,5
8281428,4123808,3,8
8281428,4123808,2,10
8281428,4123808,10,11
7461266,6624739,6,2
8598588,7078281,3,2
8598588,7078281,4,6
8598588,7078281,7,9
4808809,4270046,4,8
5303506,4250664,4,5
8355603,6657677,11,5
5313083,4455565,5,1
5313083,4455565,6,2
5313083,4455565,3,3
5313083,4455565,4,11
7929534,6597957,6,3
4715013,4547849,1,1
7883299,4881431,5,3
8176226,6141704,4,1
8176226,6141704,10,3
8176226,6141704,5,8
8176226,6141704,9,10
8050511,6211851,5,12
8421865,6278377,10,7
8112973,4946043,1,1
6904617,4133055,1,3
6904617,4133055,8,5
7967865,6165218,10,9
4802149,4531197,12,3
4802149,4531197,4,6
4802149,4531197,7,7
4661039,4393728,3,2
4661039,4393728,4,7
4681725,4340241,1,3
7126239,6243632,8,1
7126239,6243632,3,2
7126239,6243632,7,3
7126239,6243632,6,4
7126239,6243632,5,6
8129477,5641501,1,1
8129477,5641501,2,4
5299198,4782485,8,5
5299198,4782485,4,11
7975576,6666112,2,2
7975576,6666112,13,3
7975576,6666112,5,10
5427882,4543313,3,2
5427882,4543313,10,10
5427882,4543313,2,11
5427882,4543313,11,12
5562620,4877031,2,1
5562620,4877031,1,3
5562620,4877031,7,4
5562620,4877031,5,8
8086874,5229699,4,3
7838582,4770939,7,2
7838582,4770939,13,7
7984642,4208915,13,5
8169237,7902894,9,9
7503346,6843465,2,4
6915117,6085075,6,3
6915117,6085075,5,4
6915117,6085075,2,5
6915117,6085075,3,8
8752362,5487266,1,1
8752362,5487266,4,3
7973385,7262681,6,1
7973385,7262681,2,2
7973385,7262681,8,6
5038123,4684909,9,3
5038123,4684909,7,5
5038123,4684909,1,6
5038123,4684909,10,7
5038123,4684909,3,10
4545857,4330947,2,1
4545857,4330947,1,2
4545857,4330947,3,3
5575793,4565192,1,1
5575793,4565192,11,2
5575793,4565192,9,3
8562582,6595964,9,4
7139118,6606191,4,1
7139118,6606191,1,3
7139118,6606191,5,4
7139118,6606191,11,6
7139118,6606191,6,8
7139118,6606191,13,9
7139118,6606191,8,13
8424740,4520817,4,2
8424740,4520817,3,6
8424740,4520817,2,9
7077010,6234031,11,1
7335107,5272937,5,6
7736287,6368442,6,2
8459212,6340001,1,1
6579150,6257953,5,2
8732648,7689962,4,9
8732648,7689962,7,13
7434919,3960324,3,3
7434919,3960324,6,8
8262996,4339317,12,3
7075007,4880387,2,5
7075007,4880387,5,6
6295645,6029000,4,1
6295645,6029000,1,2
6295645,6029000,2,3
6295645,6029000,3,4
6295645,6029000,5,5
6295645,6029000,6,6
6295645,6029000,10,7
6295645,6029000,11,8
6295645,6029000,8,9
6295645,6029000,9,10
6295645,6029000,7,12
6295645,6029000,12,13
7873043,7385943,2,1
8558688,8102262,1,5
5227846,4551010,13,1
6160492,5412568,3,1
6160492,5412568,4,4
6160492,5412568,7,12
7872759,4300816,1,12
6612881,4871996,3,2
7104572,6648377,8,3
7104572,6648377,4,8
8709787,6906797,1,1
7913481,7350345,5,4
7913481,7350345,4,11
8155890,5572031,5,7
8155890,5572031,7,8
6430254,5550378,1,8
6614705,4814647,3,1
6614705,4814647,8,8
6614705,4814647,7,13
6437796,6300965,1,1
6437796,6300965,3,3
6437796,6300965,4,5
6437796,6300965,6,6
6437796,6300965,13,7
6437796,6300965,7,10
6437796,6300965,2,13
5162910,4636861,1,5
5162910,4636861,3,10
5162910,4636861,10,12
5281384,4290701,4,4
5281384,4290701,5,7
5281384,4290701,2,8
5281384,4290701,13,12
5633301,4301058,2,4
5633301,4301058,3,5
5633301,4301058,8,11
5635275,4894265,3,2
5635275,4894265,8,5
5635275,4894265,7,10
5142260,4628154,1,2
5142260,4628154,4,4
5142260,4628154,7,6
4633834,4404952,5,2
4633834,4404952,6,10
8038317,7066623,2,3
8038317,7066623,3,4
8597205,7328794,13,9
4556958,4204113,4,10
6898725,6633994,1,3
6898725,6633994,2,9
7927383,5259849,10,8
7927383,5259849,1,9
7348055,6090995,3,4
7348055,6090995,13,8
4298059,4041592,3,4
4298059,4041592,2,5
8648320,5225691,1,6
8648320,5225691,6,8
5594885,4458307,2,3
6568150,6132089,2,1
6568150,6132089,1,2
6568150,6132089,5,13
7697745,5642393,5,3
7124194,5557541,10,1
5156287,4263472,1,1
5156287,4263472,6,11
7804835,7496821,2,1
8225404,7269851,4,1
8073903,6580916,7,1
5449893,5010242,4,1
5449893,5010242,1,2
5449893,5010242,3,3
8437074,6163636,1,1
8437074,6163636,6,3
8437074,6163636,2,4
8105437,6166319,1,2
8716945,4271408,2,1
8716945,4271408,7,4
8716945,4271408,3,5
8716945,4271408,6,13
8709785,7241587,3,12
6138658,4546755,1,2
6138658,4546755,13,3
6138658,4546755,10,8
7957938,6240150,1,3
7957938,6240150,2,4
7957938,6240150,4,7
7957938,6240150,3,8
8505639,6464008,13,3
7621809,6336857,2,2
6138868,5263596,3,4
7030484,6501658,12,10
5272443,4849916,11,9
5272443,4849916,3,13
8283759,5650661,6,1
8283759,5650661,5,2
8283759,5650661,3,3
8283759,5650661,10,7
7123947,6415164,2,1
7176399,6841751,1,11
5012946,4722447,5,2
5012946,4722447,8,10
5012946,4722447,3,13
5038766,4256099,7,2
5038766,4256099,1,13
5239686,4501018,2,4
5239686,4501018,7,7
5239686,4501018,3,10
8376030,4028817,4,3
8376030,4028817,1,4
8376030,4028817,9,9
5236318,3977369,2,1
5236318,3977369,6,9
7686658,6352447,8,2
7075643,5428720,1,3
7075643,5428720,8,11
8001417,6269453,4,4
8001417,6269453,9,7
6270987,4676980,10,10
7925320,6064336,11,11
5139871,4068037,4,1
5139871,4068037,3,2
6167232,5220393,4,1
6167232,5220393,1,2
6167232,5220393,13,4
5255167,4161076,3,3
5142564,4356509,2,1
5142564,4356509,4,5
5142564,4356509,11,7
6574193,5566208,1,2
6574193,5566208,3,3
5019952,4761722,2,1
5019952,4761722,11,3
5019952,4761722,12,4
5019952,4761722,10,5
5019952,4761722,4,6
5327202,5177552,10,1
5327202,5177552,1,10
5595618,4778701,13,13
6069462,4072886,1,1
6069462,4072886,4,6
6069462,4072886,12,10
6137288,5506502,3,5
6137288,5506502,6,6
6137288,5506502,1,7
6137288,5506502,7,12
7037373,4065365,3,4
8739533,6492743,5,1
8739533,6492743,8,5
8739533,6492743,7,6
8390276,6244296,1,1
7806886,4781798,8,6
5262872,4053900,1,4
8608048,6224718,2,1
8608048,6224718,9,3
7387405,5424798,13,7
7387405,5424798,3,8
6843580,5174642,11,3
6843580,5174642,5,10
7696243,4003911,5,6
7334131,6442525,2,6
7925904,7278032,4,1
7925904,7278032,3,2
7925904,7278032,6,3
7925904,7278032,9,6
7925904,7278032,8,11
7212056,7068088,3,1
7212056,7068088,5,5
7104566,5320381,2,2
7104566,5320381,5,3
7104566,5320381,10,9
5645925,4600769,5,3
5645925,4600769,11,6
7654339,6923094,7,1
7654339,6923094,5,6
7654339,6923094,12,12
8421686,6476766,1,3
8067794,6310376,6,9
8356519,4621231,3,3
5318140,5139096,3,2
5318140,5139096,5,4
5318140,5139096,2,5
7948382,6271801,12,7
7597633,5316298,6,1
7597633,5316298,7,5
7597633,5316298,8,6
7597633,5316298,3,8
7597633,5316298,1,9
6481171,4265964,1,2
7666158,4817589,1,1
8334642,4093887,1,4
8334642,4093887,13,5
8334642,4093887,2,7
8334642,4093887,3,10
8539812,4908676,5,8
5565672,4623786,12,1
5565672,4623786,1,3
8562402,4337948,1,1
7747998,7313792,3,5
4930220,4617738,12,3
4930220,4617738,10,4
4930220,4617738,7,5
4930220,4617738,1,9
4272811,4099070,7,1
4272811,4099070,8,2
4272811,4099070,6,3
4272811,4099070,12,4
4272811,4099070,2,7
4272811,4099070,5,8
4272811,4099070,3,9
4272811,4099070,4,10
7674172,6083105,12,3
7674172,6083105,1,5
7799011,5558855,6,4
7533995,5649827,2,5
7533995,5649827,8,7
7533995,5649827,1,11
7533995,5649827,4,12
7136240,5381359,3,1
7136240,5381359,2,2
4497235,4450745,13,2
4497235,4450745,5,3
4497235,4450745,1,4
4497235,4450745,4,13
8292892,7186255,5,2
8292892,7186255,4,9
8292892,7186255,11,11
6532295,4375016,4,1
6532295,4375016,2,3
6532295,4375016,6,8
7664216,6242955,1,2
7664216,6242955,5,10
7664216,6242955,12,11
7832082,7158348,6,1
7832082,7158348,7,2
5485323,5023736,7,1
5485323,5023736,8,4
5485323,5023736,12,6
5485323,5023736,2,13
7946803,6951443,3,8
7946803,6951443,2,9
6491833,4611219,3,1
6491833,4611219,5,6
4361575,4277487,1,1
4361575,4277487,2,3
4361575,4277487,3,4
4361575,4277487,6,8
4361575,4277487,9,9
4361575,4277487,12,10
4361575,4277487,13,11
4662421,4254813,3,1
4662421,4254813,2,2
4662421,4254813,6,3
4662421,4254813,7,6
4662421,4254813,4,7
4662421,4254813,12,10
7991941,7275117,3,1
7991941,7275117,4,6
7900040,6560717,1,1
7900040,6560717,2,3
7900040,6560717,8,5
7900040,6560717,11,7
7900040,6560717,10,8
8070336,6193383,1,1
8070336,6193383,8,3
8070336,6193383,9,12
8070336,6193383,5,13
6085303,4980822,6,6
6085303,4980822,5,13
7370241,5123017,1,2
7370241,5123017,3,6
7370241,5123017,8,11
7763597,7202236,2,3
7763597,7202236,13,7
7763597,7202236,4,9
7763597,7202236,7,11
7731104,6276570,1,2
7731104,6276570,5,4
4537611,4312654,2,6
4537611,4312654,8,9
6907534,6320418,4,2
6907534,6320418,1,3
6907534,6320418,9,12
6908153,5215350,5,1
6908153,5215350,6,2
6908153,5215350,9,10
6558431,6209095,3,1
7380133,6072870,10,9
7745028,6844094,5,2
7745028,6844094,1,3
7745028,6844094,6,4
7745028,6844094,4,9
8578894,6199519,4,2
8578894,6199519,1,3
8578894,6199519,3,5
8578894,6199519,11,6
6359953,4752435,5,6
6359953,4752435,8,8
7414518,6922135,6,2
7414518,6922135,7,8
7085308,5361276,9,3
8361090,4630649,7,1
8456634,7489835,7,5
8456634,7489835,11,10
8430908,5127412,3,3
8430908,5127412,2,13
8222032,5011780,2,1
7658187,6990972,3,6
6293469,5317654,11,1
6502597,4601301,11,12
8505779,4310105,4,2
8505779,4310105,1,9
4314296,4216505,2,1
4314296,4216505,3,2
4314296,4216505,5,7
5618606,4254186,4,2
5618606,4254186,12,3
5618606,4254186,7,8
4893306,4763319,7,2
4893306,4763319,3,4
4893306,4763319,8,11
5055284,3975503,2,5
5055284,3975503,7,7
5055284,3975503,10,10
7556159,4099813,7,5
7556159,4099813,13,12
7556159,4099813,9,13
6233597,5121431,2,2
6233597,5121431,7,3
6233597,5121431,10,4
5250187,4787987,10,10
5250187,4787987,11,11
8051447,7051282,13,6
8051447,7051282,5,7
8051447,7051282,6,9
4877627,4619831,3,1
4877627,4619831,1,2
4877627,4619831,13,5
4877627,4619831,2,9
4877627,4619831,7,10
6849620,5063231,3,8
5649145,4725947,1,1
5649145,4725947,12,2
5649145,4725947,10,4
6865022,4053765,4,2
4633967,4215752,3,1
4633967,4215752,6,3
4633967,4215752,8,4
8675363,6253836,8,2
8675363,6253836,1,5
6622615,4883935,9,1
6622615,4883935,5,11
5615790,4785950,5,1
5615790,4785950,12,5
5615790,4785950,11,9
7722035,5219159,3,10
7722035,5219159,5,11
6088025,4275423,7,2
6633697,4616898,4,1
6633697,4616898,1,3
6633697,4616898,13,4
6633697,4616898,6,5
6633697,4616898,8,9
6633697,4616898,12,13
8040629,7609469,3,1
8040629,7609469,9,12
8458567,6411223,12,9
8458567,6411223,5,13
5273832,4678636,6,3
5273832,4678636,2,4
5273832,4678636,1,7
6186501,4930383,6,1
6186501,4930383,1,12
8508288,6504422,1,1
8508288,6504422,7,6
5286940,4935593,11,2
5286940,4935593,2,10
5286940,4935593,3,12
8437661,6961528,1,1
8437661,6961528,6,5
8437661,6961528,2,7
8348192,7954752,1,1
8348192,7954752,2,2
8348192,7954752,3,3
8348192,7954752,4,4
8348192,7954752,8,5
8348192,7954752,5,6
8348192,7954752,6,7
8348192,7954752,7,8
8348192,7954752,11,9
8348192,7954752,10,10
8348192,7954752,9,11
7520395,6206493,2,2
7520332,5273112,1,2
7520332,5273112,13,3
7520332,5273112,8,6
6975662,4744090,3,1
6975662,4744090,11,3
8672885,5336188,12,2
8672885,5336188,2,5
8672885,5336188,9,12
7465261,4884802,1,1
8003794,5159081,5,9
8003794,5159081,12,12
7333353,4486822,13,9
8665603,5288957,3,2
8597197,6666826,11,10
8597197,6666826,1,12
8396926,7206814,11,2
8396926,7206814,2,3
7635672,6627590,6,2
7635672,6627590,7,4
7635672,6627590,3,5
7635672,6627590,11,10
7635672,6627590,12,12
8165285,6952475,3,9
5120982,4805923,2,2
5120982,4805923,4,5
5120982,4805923,1,6
5120982,4805923,8,9
5120982,4805923,3,13
6517041,6276757,6,8
6517041,6276757,3,10
6908351,6167790,6,4
6908351,6167790,5,13
5551472,4005803,1,11
7964837,4025862,8,3
7850482,3945704,12,1
7850482,3945704,13,2
7850482,3945704,6,12
7417853,6352233,1,1
7417853,6352233,3,2
7417853,6352233,2,6
6978311,6157963,1,3
7703247,7127862,1,1
6945225,6182636,1,1
6945225,6182636,2,2
6945225,6182636,3,3
6945225,6182636,8,4
6945225,6182636,4,5
6945225,6182636,5,6
6945225,6182636,6,7
6945225,6182636,7,8
6945225,6182636,9,10
6945225,6182636,10,11
6945225,6182636,11,12
6945225,6182636,12,13
7182401,6312054,4,1
7182401,6312054,6,3
7182401,6312054,2,4
7182401,6312054,1,6
7182401,6312054,5,8
4248750,4026844,8,12
4420872,3999213,8,2
4420872,3999213,13,6
4420872,3999213,2,8
7129071,6121029,1,1
7129071,6121029,12,5
7129071,6121029,4,8
7129071,6121029,10,10
7129071,6121029,11,11
5196174,5059402,6,7
5196174,5059402,8,9
6655485,6269895,5,1
6655485,6269895,7,2
6655485,6269895,2,4
6655485,6269895,3,5
6655485,6269895,1,7
8361418,4801040,1,1
4855567,4355678,3,2
8290561,6259937,6,3
8497409,6506958,12,3
7105294,6159685,13,2
7105294,6159685,4,3
7105294,6159685,6,7
7105294,6159685,1,8
7981120,4230117,3,7
4322935,4205509,2,2
4322935,4205509,7,3
4322935,4205509,1,8
6898580,6425110,2,2
8545057,6578979,1,7
8545057,6578979,5,11
7375498,4636705,5,11
7343332,6292787,4,7
6609601,4333554,1,1
6609601,4333554,3,3
8287495,7025716,4,6
5214997,4840111,1,2
5214997,4840111,5,3
5214997,4840111,4,5
7232845,4183948,8,8
7343243,5485161,3,3
7479127,6027526,5,6
7479127,6027526,1,8
7716046,5615298,2,10
8185929,5621579,10,3
8185929,5621579,1,4
8185929,5621579,4,6
8185929,5621579,3,12
7461949,4194814,4,12
7105002,5486183,12,9
8358811,7965908,2,2
5546836,5090278,2,2
5546836,5090278,3,5
7091820,4890152,3,4
8455721,7632985,2,2
8455721,7632985,9,7
8455721,7632985,4,10
4787476,4061202,4,1
4787476,4061202,8,3
4787476,4061202,3,6
4787476,4061202,12,12
7232728,5156987,2,7
5254019,4350409,3,1
7343930,6921032,1,1
7343930,6921032,13,11
4423984,4191256,1,1
7797423,4882752,3,2
7598844,5448229,1,5
6426265,6316795,5,2
6426265,6316795,8,4
6426265,6316795,9,6
6426265,6316795,6,7
6426265,6316795,11,10
6426265,6316795,12,12
8293056,5021111,2,2
7859732,6965466,10,2
7859732,6965466,13,6
7859732,6965466,1,12
7229458,5152775,11,13
7345320,5115761,2,2
8060288,6496771,5,1
8060288,6496771,10,3
7098467,6573997,1,2
8008130,4664309,2,2
8008130,4664309,10,9
7006981,6092049,6,6
7445233,6530594,4,1
8043834,6291183,4,12
8095534,6970861,7,2
8095534,6970861,2,4
5172583,4553435,8,3
5172583,4553435,2,4
5172583,4553435,1,6
5172583,4553435,5,12
8291497,7496963,7,3
8539519,6523175,1,2
5332211,3934874,1,1
7308297,4574807,12,3
7255526,5295555,8,2
7255526,5295555,2,4
6292552,5311585,2,1
6292552,5311585,3,2
6292552,5311585,5,3
6292552,5311585,1,9
7361323,4088738,2,1
7361323,4088738,10,5
7361323,4088738,8,9
4870599,4665555,1,5
4870599,4665555,6,9
8290587,7343199,13,2
8290587,7343199,2,4
7426909,7040303,8,3
7426909,7040303,13,8
7426909,7040303,11,13
7977133,7015117,11,2
7977133,7015117,5,5
8039662,5113009,3,2
8039662,5113009,1,3
8039662,5113009,2,4
8039662,5113009,4,6
8567404,4838878,6,11
5280126,5097045,1,1
5280126,5097045,2,2
5280126,5097045,3,3
5280126,5097045,4,4
5280126,5097045,5,5
5280126,5097045,6,6
5280126,5097045,7,7
5280126,5097045,8,8
